pair.no,ind1.id,ind2.id,Relatedness_Value,trioml.low,trioml.high,Pop.x,Ocean.x,BayYear1,Bay1,ConYear1,Con1,Year1,Pop.y,Ocean.y,BayYear2,Bay2,ConYear2,Con2,Year2,BayPair
27517,203,221,0,0,0.1071,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27518,203,222,0.1012,0,0.5229,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27519,203,223,0,0,0,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27520,203,241,0.0596,0,0.2373,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27521,203,242,0,0,0.2494,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27522,203,245,0.1257,0,0.6515,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27523,203,246,0.05,0,0.3454,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27524,203,247,0.0506,0,0.2133,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27525,203,249,0,0,0.1404,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27526,203,251,0,0,0.2253,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27527,203,252,0.0609,0,0.1415,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27528,203,253,0.0517,0,0.2761,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27529,203,255,0,0,0.2601,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27530,203,257,0.1425,0,0.384,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27531,203,258,0.078,0,0.2999,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27532,203,259,0,0,0.0942,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27533,203,260,0,0,0.2073,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27534,203,261,0,0,0.0721,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27535,203,262,0.0314,0,0.1987,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27536,203,263,0.0452,0,0.1683,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27537,203,264,0.0525,0,0.4676,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27538,203,265,0,0,0.1168,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27539,203,266,0,0,0.1551,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27540,203,267,0.0914,0,0.3854,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27541,203,268,0,0,0.1424,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27542,203,277,0.0218,0,0.2794,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27543,203,332,0.0213,0,0.2417,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27544,203,278,0,0,0.094,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27545,203,279,0,0,0.2041,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27546,203,280,0,0,0.2316,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27547,203,281,0.023,0,0.1727,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27548,203,282,0,0,0.0213,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27549,203,283,0.118,0,0.4191,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27550,203,284,0,0,0.0073,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27551,203,285,0.0698,0,0.2737,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27552,203,286,0.0983,0,0.4668,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27553,203,289,0,0,0.0818,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27554,203,290,0,0,0.1283,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27555,203,291,0,0,0.3262,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27556,203,292,0,0,0.0941,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27557,203,293,0,0,0.2203,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27558,203,294,0,0,0,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27559,203,296,0.005,0,0.3863,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27560,203,297,0.2563,0.0326,0.5686,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27561,203,298,0,0,0.0925,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27562,203,302,0.0652,0,0.2235,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27563,203,303,0.0286,0,0.1648,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27564,203,304,0.0773,0,0.4527,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27565,203,305,0,0,0.1215,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27566,203,306,0,0,0.1111,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27567,203,307,0,0,0.1432,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27568,203,308,0,0,0,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27569,203,310,0,0,0.197,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27570,203,311,0,0,0.3125,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27571,203,313,0.0288,0,0.175,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27572,203,314,0,0,0.154,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27573,203,315,0,0,0.1475,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27574,203,316,0,0,0.3209,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27575,203,317,0.0298,0,0.183,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27576,203,318,0.003,0,0.0969,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27577,203,319,0,0,0.0443,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27578,203,320,0,0,0.1418,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27579,203,321,0,0,0,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27580,203,322,0,0,0.1855,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27581,203,323,0.0463,0,0.2086,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27582,203,243,0,0,0.0075,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27583,203,250,0,0,0.1509,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27584,203,254,0,0,0.0517,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27585,203,256,0.0848,0,0.3479,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27586,203,287,0.0045,0,0.1508,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27587,203,288,0,0,0.1351,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27588,203,295,0.1435,0.0289,0.4699,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27589,203,299,0,0,0.0943,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27590,203,300,0,0,0,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27591,203,301,0,0,0.3924,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27592,203,309,0,0,0.0252,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27593,203,312,0.1272,0,0.3588,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_4_adults,Atl,Mt_adults,Mt,4_adults,4,adults,Mt-Mt
27594,203,269,0,0,0.0966,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27595,203,270,0,0,0.1088,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27596,203,271,0,0,0.2384,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27597,203,272,0,0,0.219,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27598,203,273,0,0,0.0291,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27599,203,274,0,0,0.0744,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27600,203,275,0.0695,0,0.491,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27601,203,276,0.0285,0,0.2774,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2015,Atl,Mt_2015,Mt,5_2015,5,2015,Mt-Mt
27602,203,324,0,0,0.2186,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27603,203,325,0.0232,0,0.2576,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27604,203,326,0,0,0.1441,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27605,203,327,0,0,0,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27606,203,328,0,0,0.3001,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27607,203,329,0,0,0.0956,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27608,203,330,0.0916,0,0.2874,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27609,203,331,0.0298,0,0.1574,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_5_2016,Atl,Mt_2016,Mt,5_2016,5,2016,Mt-Mt
27743,204,205,0,0,0.3337,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27744,204,210,0.0944,0.027,0.5455,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27745,204,211,0,0,0.2685,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27746,204,212,0,0,0.2618,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27747,204,213,0.0892,0.0059,0.5066,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27748,204,214,0,0,0.287,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27749,204,215,0,0,0.3685,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27750,204,217,0.0364,0,0.4273,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27751,204,218,0.03,0,0.3354,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27752,204,219,0,0,0.3275,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27753,204,220,0.0249,0,0.4319,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27754,204,221,0.0166,0,0.2697,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27755,204,222,0.2935,0.0964,0.7346,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27756,204,223,0.046,0,0.2931,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Mt-Mt
27757,204,241,0,0,0.0265,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27758,204,242,0.1499,0.037,0.4557,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27759,204,245,0,0,0.2728,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27760,204,246,0,0,0.2937,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27761,204,247,0.0101,0,0.1856,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27762,204,249,0,0,0.2381,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27763,204,251,0,0,0.1077,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27764,204,252,0,0,0.1746,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27765,204,253,0.0309,0,0.3027,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27766,204,255,0,0,0.2668,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27767,204,257,0,0,0.1333,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27768,204,258,0,0,0.149,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27769,204,259,0,0,0.1425,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27770,204,260,0,0,0.0734,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27771,204,261,0.0134,0,0.2564,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27772,204,262,0.0762,0,0.3573,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27773,204,263,0,0,0.2471,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27774,204,264,0.0509,0,0.5376,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27775,204,265,0.088,0,0.4587,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27776,204,266,0.0288,0,0.3969,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27777,204,267,0.1198,0.0185,0.4387,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27778,204,268,0,0,0.1665,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27779,204,277,0.137,0,0.6323,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27780,204,332,0,0,0.2349,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27781,204,278,0,0,0.0528,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27782,204,279,0,0,0.2976,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27783,204,280,0.0546,0,0.5714,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27784,204,281,0.0257,0,0.1974,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27785,204,282,0,0,0.2359,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
27786,204,283,0,0,0.1365,Atl_Mt_2_2016,Atl,Mt_2016,Mt,2_2016,2,2016,Atl_Mt_3_adults,Atl,Mt_adults,Mt,3_adults,3,adults,Mt-Mt
