"","GRP","LOCUS","N_ALLELES","EVENNESS","Ho","Hs","Ht","Fis","SHANNON_IDX","SIMPSON_IDX","STODD_TAYLOR_IDX"
"76","Nap","WF517",19,0.864279001528241,1,0.9466,0.9466,-0.0565,2.76644724429184,0.927951388888889,13.8795180722892
"77","Nap","WF196",15,0.798525374497582,0.9167,0.9094,0.9094,-0.008,2.41567875535548,0.890625,9.14285714285714
"78","Nap","WF223",21,0.846586510496597,0.88,0.9542,0.9542,0.0777,2.86836221251719,0.9336,15.0602409638554
"79","Nap","WF421",17,0.824805632124753,1,0.9284,0.9284,-0.0771,2.59134531301904,0.910590277777778,11.1844660194175
"80","Nap","A441",9,0.862117063146518,1,0.8826,0.8826,-0.133,2.02932302955708,0.850694444444444,6.69767441860465
"81","Nap","PAM21",7,0.761194781377918,0.4667,0.7833,0.7833,0.4043,1.58351052400208,0.746666666666667,3.94736842105263
"82","Nap","PSY087",4,0.721458490238926,0.7692,0.6162,0.6162,-0.2484,1.1452014903107,0.607248520710059,2.54613935969868
"83","Nap","PSY022",7,0.6831546718366,0.75,0.5879,0.5879,-0.2758,1.10296899345968,0.578993055555556,2.37525773195876
"84","Nap","WF12",3,0.845329213966099,0.5833,0.6005,0.6005,0.0287,0.988069879390403,0.587673611111111,2.42526315789474
"85","Nap","WF32",11,0.83161403777436,0.9091,0.9091,0.9091,0,2.18507112611091,0.867768595041322,7.5625
"86","Shin","J42",21,0.527916694845435,0.8318,0.8525,0.8525,0.0243,2.45086287603519,0.848371036771771,6.59504608294931
"87","Shin","WF22",35,0.812084076482907,0.9231,0.9565,0.9565,0.0349,3.23015506970142,0.951738165680473,20.72030651341
"88","Shin","PAM27",17,0.672762352738292,0.8247,0.831,0.831,0.0076,2.09076421248358,0.826708470613243,5.770622508433
"89","Shin","PAM79",38,0.753163392633123,0.8812,0.9592,0.9592,0.0813,3.3516979337078,0.954024115282815,21.7505330490405
"90","Shin","WF16",21,0.609224082110004,0.8224,0.8335,0.8335,0.0132,2.19566833557589,0.829504760241069,5.86526639344262
"91","Shin","WF33",32,0.838361241796219,0.9694,0.9558,0.9558,-0.0142,3.18449499085754,0.951009995835069,20.4123273113709
"92","Shin","WF3",14,0.490680401150801,0.7282,0.7395,0.7395,0.0153,1.89865534877858,0.735837496465265,3.78554861730598
"93","Shin","WF517",35,0.808773169200525,0.9184,0.9563,0.9563,0.0397,3.22326347833815,0.951218242399,20.4994663820704
"94","Shin","WF196",19,0.784614486476633,0.9091,0.9073,0.9073,-0.002,2.55148641322028,0.902714008774615,10.278972207656
"95","Shin","WF223",27,0.822769879642589,0.9263,0.9434,0.9434,0.0182,2.97108561941588,0.938393351800554,16.2320143884892
"96","Shin","WF421",19,0.784522012799876,0.9136,0.9085,0.9085,-0.0056,2.55366685484198,0.902911141594269,10.2998430141287
"97","Shin","A441",13,0.811777637474803,0.8081,0.8627,0.8627,0.0633,2.13391371912919,0.858075706560555,7.04601006470165
"98","Shin","PAM21",9,0.836268273065811,0.7733,0.8045,0.8045,0.0387,1.74944948432725,0.798933333333333,4.97347480106101
"99","Shin","PSY087",6,0.520935456728953,0.5,0.4183,0.4183,-0.1954,0.863342507571376,0.41665125739645,1.71424043109597
"100","Shin","PSY022",9,0.64339297151711,0.6508,0.6162,0.6162,-0.0561,1.23767662472179,0.611615016376921,2.5747648394421
"101","Shin","WF12",4,0.869852761154433,0.6117,0.6161,0.6161,0.0073,1.03738570332366,0.613111509096051,2.58472408332318
"102","Shin","WF32",20,0.641177472798404,0.6238,0.8461,0.8461,0.2628,2.22354797737957,0.840848936378786,6.28333846627656
"103","Jam_6","J42",16,0.68807694791396,0.9032,0.8941,0.8941,-0.0102,2.45434850069751,0.879812695109261,8.32034632034632
"104","Jam_6","WF22",28,0.882309978442414,0.9677,0.9688,0.9688,0.0011,3.18099753381243,0.953173777315297,21.3555555555556
"105","Jam_6","PAM27",12,0.63734409298235,0.7586,0.7531,0.7531,-0.0074,1.69929070838426,0.740190249702735,3.84897025171625
"106","Jam_6","PAM79",31,0.875792716581127,0.9655,0.9748,0.9748,0.0095,3.29242801699452,0.957788347205707,23.6901408450704
"107","Jam_6","WF16",14,0.660959456502543,0.7667,0.8448,0.8448,0.0925,2.12319246371483,0.829444444444444,5.86319218241042
"108","Jam_6","WF33",24,0.891557112435621,0.9667,0.9632,0.9632,-0.0036,3.05071101681747,0.947222222222222,18.9473684210526
"109","Jam_6","WF3",11,0.678909498623121,0.8667,0.8207,0.8207,-0.056,1.97266297063536,0.807777777777778,5.20231213872832
"110","Jam_6","WF517",23,0.869128811210161,0.8966,0.9594,0.9594,0.0655,2.97538100259959,0.941736028537455,17.1632653061224
"111","Jam_6","WF196",17,0.783382825762475,1,0.9151,0.9151,-0.0928,2.54197714895608,0.901664932362123,10.1693121693122
"112","Jam_6","WF223",19,0.850583291185129,1,0.9421,0.9421,-0.0614,2.76640086326966,0.926872770511296,13.6747967479675
"113","Jam_6","WF421",15,0.851122768646398,0.9655,0.9175,0.9175,-0.0523,2.47444894939476,0.902497027348395,10.2560975609756
"114","Jam_6","A441",8,0.929671667651925,0.8636,0.8712,0.8712,0.0087,1.96782541029667,0.851239669421488,6.72222222222222
"115","Jam_6","PAM21",7,0.851931893802466,0.75,0.8016,0.8016,0.0644,1.6595229987833,0.783854166666667,4.62650602409639
"116","Jam_6","PSY087",5,0.61027626674409,0.6333,0.5443,0.5443,-0.1637,1.06400333083962,0.536666666666667,2.15827338129496
"117","Jam_6","PSY022",6,0.715810771265386,0.6,0.5632,0.5632,-0.0653,1.00738583905108,0.554444444444445,2.24438902743142
"118","Jam_6","WF12",3,0.87633503635278,0.7097,0.6124,0.6124,-0.1589,1.00829154351597,0.604058272632674,2.52562417871222
"119","Jam_6","WF32",13,0.761162122461869,0.8636,0.8799,0.8799,0.0185,2.20135445794427,0.859504132231405,7.11764705882353
"120","Mor_6","J42",14,0.574353699896915,0.8519,0.8234,0.8234,-0.0346,2.12315915278114,0.808641975308642,5.2258064516129
"121","Mor_6","WF22",27,0.88807408017494,1,0.9708,0.9708,-0.0301,3.17877951179211,0.953360768175583,21.4411764705882
"122","Mor_6","PAM27",10,0.726733240337382,0.7391,0.7974,0.7974,0.0731,1.76566780437737,0.77882797731569,4.52136752136752
"123","Mor_6","PAM79",25,0.764879571012968,0.963,0.948,0.948,-0.0158,2.92131568550804,0.930727023319616,14.4356435643564
"124","Mor_6","WF16",13,0.693510477285507,0.8519,0.8511,0.8511,-8e-04,2.11840282918003,0.835390946502058,6.075
"125","Mor_6","WF33",24,0.775693595250958,0.963,0.9494,0.9494,-0.0143,2.92835089072529,0.932098765432099,14.7272727272727
"126","Mor_6","WF3",10,0.571499938866244,0.7778,0.7407,0.7407,-0.05,1.73631160838302,0.727709190672154,3.67254408060453
"127","Mor_6","WF517",20,0.809865683555442,0.7826,0.9486,0.9486,0.175,2.77851461087733,0.924385633270321,13.225
"128","Mor_6","WF196",17,0.714472593452332,0.963,0.9003,0.9003,-0.0696,2.46361391018228,0.88477366255144,8.67857142857143
"129","Mor_6","WF223",16,0.855714161354047,0.913,0.9298,0.9298,0.0181,2.54242774747048,0.909262759924386,11.0208333333333
"130","Mor_6","WF421",13,0.838539600413758,0.9583,0.8995,0.8995,-0.0655,2.29344812092345,0.881944444444444,8.47058823529412
"131","Mor_6","A441",8,0.887836458333925,0.8667,0.869,0.869,0.0027,1.93344003320717,0.84,6.25
"132","Mor_6","PAM21",6,0.834176657916588,0.6842,0.7822,0.7822,0.1252,1.56349650040579,0.759002770083103,4.14942528735632
"133","Mor_6","PSY087",4,0.632607217688109,0.6667,0.5207,0.5207,-0.2804,0.982056824581015,0.513717421124829,2.05641748942172
"134","Mor_6","PSY022",7,0.699328862033996,0.8077,0.6723,0.6723,-0.2014,1.33511534043409,0.66198224852071,2.95842450765864
"135","Mor_6","WF12",3,0.810778492740914,0.4815,0.5755,0.5755,0.1634,0.951522718182474,0.563100137174211,2.28885400313972
"136","Mor_6","WF32",6,0.782836819498916,0.5,0.8036,0.8036,0.3778,1.51108617607361,0.734375,3.76470588235294
"137","Mt_1","J42",15,0.613795918783325,0.88,0.855,0.855,-0.0292,2.24628077496656,0.8384,6.18811881188119
"138","Mt_1","WF22",25,0.860276075455997,0.96,0.965,0.965,0.0052,3.05426303222132,0.9456,18.3823529411765
"139","Mt_1","PAM27",12,0.724208817402446,0.7727,0.8431,0.8431,0.0834,2.00016746462492,0.822314049586777,5.62790697674419
"140","Mt_1","PAM79",28,0.878301941603765,1,0.9737,0.9737,-0.027,3.20311308640932,0.953993055555556,21.7358490566038
"141","Mt_1","WF16",11,0.661718510937068,0.875,0.7953,0.7953,-0.1002,1.85158316635689,0.780381944444444,4.55335968379447
"142","Mt_1","WF33",22,0.800704911058012,0.9583,0.9529,0.9529,-0.0057,2.91430176117601,0.933159722222222,14.961038961039
"143","Mt_1","WF3",11,0.63601926391259,0.8333,0.8098,0.8098,-0.0291,1.95133561511372,0.793402777777778,4.84033613445378
"144","Mt_1","WF517",20,0.845638779339007,0.9583,0.9484,0.9484,-0.0105,2.79915025327713,0.928819444444444,14.0487804878049
"145","Mt_1","WF196",14,0.779624511926572,0.8333,0.8986,0.8986,0.0726,2.32940837997993,0.878472222222222,8.22857142857143
"146","Mt_1","WF223",15,0.895126328224435,0.9583,0.9357,0.9357,-0.0242,2.58691918579173,0.916666666666667,12
"147","Mt_1","WF421",12,0.81270668349994,1,0.8938,0.8938,-0.1188,2.23815293554441,0.871913580246914,7.80722891566265
"148","Mt_1","A441",11,0.862814081954125,1,0.885,0.885,-0.13,2.16138557524027,0.868923611111111,7.62913907284768
"149","Mt_1","PAM21",9,0.791012833757544,0.6957,0.8172,0.8172,0.1487,1.7845414501969,0.796786389413989,4.92093023255814
"150","Mt_1","PSY087",6,0.613654406323779,0.72,0.5608,0.5608,-0.2838,1.10339568103104,0.5528,2.23613595706619
"151","Mt_1","PSY022",5,0.733599513357928,0.6364,0.5693,0.5693,-0.1179,1.00057729302376,0.557851239669421,2.26168224299065
"152","Mt_1","WF12",3,0.857908183776264,0.6957,0.5919,0.5919,-0.1753,0.962484756193302,0.581285444234405,2.3882618510158
"153","Mt_1","WF32",10,0.728546121927415,0.6,0.8258,0.8258,0.2735,1.89599164961768,0.8048,5.12295081967213
"154","Mt_2","J42",17,0.568903443182373,0.8621,0.8621,0.8621,0,2.37456861691355,0.847205707491082,6.54474708171206
"155","Mt_2","WF22",28,0.884387590780916,0.9655,0.9711,0.9711,0.0057,3.20148662320261,0.954221165279429,21.8441558441558
"156","Mt_2","PAM27",13,0.693777229854436,0.8,0.8517,0.8517,0.0607,2.10666555775406,0.8336,6.00961538461538
"157","Mt_2","PAM79",24,0.850190240155109,0.8846,0.9623,0.9623,0.0807,3.00624613552836,0.942307692307692,17.3333333333333
"158","Mt_2","WF16",12,0.730397117867024,0.8929,0.8525,0.8525,-0.0473,2.08973354334573,0.838010204081633,6.17322834645669
"159","Mt_2","WF33",24,0.809205150364109,0.9286,0.955,0.955,0.0277,2.97229518378667,0.9375,16
"160","Mt_2","WF3",10,0.538116170040341,0.75,0.7308,0.7308,-0.0262,1.746435847176,0.718112244897959,3.54751131221719
"161","Mt_2","WF517",23,0.887180560762067,0.8571,0.963,0.963,0.1099,2.99357430691843,0.943877551020408,17.8181818181818
"162","Mt_2","WF196",15,0.805814377159831,0.8571,0.9087,0.9087,0.0568,2.41638155896973,0.891581632653061,9.22352941176471
"163","Mt_2","WF223",18,0.862410074338024,0.96,0.9425,0.9425,-0.0186,2.71453444465265,0.924,13.1578947368421
"164","Mt_2","WF421",14,0.784814524610614,0.8947,0.9123,0.9123,0.0192,2.40544636311475,0.887811634349031,8.91358024691358
"165","Mt_2","A441",11,0.718410141264698,0.7778,0.8326,0.8326,0.0659,1.97140093193222,0.816186556927298,5.44029850746269
"166","Mt_2","PAM21",8,0.815984547653164,0.8,0.8058,0.8058,0.0072,1.7226183853834,0.7896,4.75285171102662
"167","Mt_2","PSY087",4,0.625172002389531,0.6207,0.4871,0.4871,-0.2743,0.90918369199774,0.480975029726516,1.92668957617411
"168","Mt_2","PSY022",5,0.685934616236655,0.48,0.5692,0.5692,0.1567,1.0387258995961,0.556,2.25225225225225
"169","Mt_2","WF12",4,0.857760176159929,0.6667,0.6403,0.6403,-0.0412,1.09060954977325,0.628943758573388,2.69500924214418
"170","Mt_2","WF32",14,0.702362917249926,0.6552,0.8688,0.8688,0.2459,2.20599748246511,0.850178359096314,6.67460317460317
"171","Mt_3","J42",18,0.657197992349243,0.8387,0.8872,0.8872,0.0547,2.49527240932208,0.87968262226847,8.31135135135135
"172","Mt_3","WF22",24,0.880332549451668,0.9355,0.9531,0.9531,0.0184,3.02566402784709,0.945239334027055,18.2612826603325
"173","Mt_3","PAM27",13,0.753546393092105,0.8136,0.8483,0.8483,0.041,2.08086193632574,0.840850330364838,6.28339350180505
"174","Mt_3","PAM79",32,0.764441304642584,0.918,0.9578,0.9578,0.0415,3.24463818064148,0.949610319806504,19.8453333333333
"175","Mt_3","WF16",20,0.616260645576733,0.8387,0.8457,0.8457,0.0083,2.24560281629843,0.838839750260146,6.20500403551251
"176","Mt_3","WF33",26,0.846563443698138,0.9649,0.9514,0.9514,-0.0142,3.02627186641111,0.943213296398892,17.609756097561
"177","Mt_3","WF3",10,0.582351964303279,0.7551,0.7341,0.7341,-0.0287,1.71699805154423,0.726780508121616,3.66006097560976
"178","Mt_3","WF517",27,0.861463023955833,0.9344,0.9548,0.9548,0.0213,3.07520477580477,0.946788497715668,18.7929292929293
"179","Mt_3","WF196",20,0.807244622379702,0.8833,0.9251,0.9251,0.0452,2.68793598953547,0.917083333333333,12.0603015075377
"180","Mt_3","WF223",24,0.884016083790546,0.9167,0.9507,0.9507,0.0358,2.972558940522,0.9425,17.3913043478261
"181","Mt_3","WF421",17,0.73928815203065,0.9423,0.8969,0.8969,-0.0507,2.46799368222822,0.888683431952663,8.98338870431894
"182","Mt_3","A441",13,0.812765537680452,0.8704,0.8711,0.8711,8e-04,2.16908055545827,0.862997256515775,7.2991239048811
"183","Mt_3","PAM21",10,0.793144105471652,0.7544,0.802,0.802,0.0594,1.77088592931186,0.79455216989843,4.86741573033708
"184","Mt_3","PSY087",5,0.567391915875277,0.5161,0.4412,0.4412,-0.1699,0.864906744725459,0.43821540062435,1.78004167631396
"185","Mt_3","PSY022",8,0.715245275093003,0.6667,0.5692,0.5692,-0.1712,1.0342262099016,0.564590542099193,2.29668874172185
"186","Mt_3","WF12",7,0.777839602761178,0.6724,0.6413,0.6413,-0.0486,1.1775090244488,0.635998810939358,2.74724377296856
"187","Mt_3","WF32",14,0.714408529299009,0.6613,0.824,0.824,0.1975,1.9755817458444,0.816077003121748,5.43705799151344
"188","Mt_4","J42",13,0.885365951064714,0.9167,0.9432,0.9432,0.0281,2.44130263780762,0.902777777777778,10.2857142857143
"189","Mt_4","WF22",15,0.909974526882209,1,0.9583,0.9583,-0.0435,2.61458943294761,0.920138888888889,12.5217391304348
"190","Mt_4","PAM27",10,0.726500575246702,1,0.8523,0.8523,-0.1733,2.00100652342451,0.822916666666667,5.64705882352941
"191","Mt_4","PAM79",15,0.866641338445318,0.9,0.9667,0.9667,0.069,2.59683386889756,0.915,11.7647058823529
"192","Mt_4","WF16",9,0.773040552468546,1,0.8545,0.8545,-0.1702,1.94399817717146,0.822314049586777,5.62790697674419
"193","Mt_4","WF33",15,0.863777694624343,0.9167,0.9545,0.9545,0.0397,2.57862917389114,0.913194444444444,11.52
"194","Mt_4","WF3",10,0.843499921490834,0.9,0.9111,0.9111,0.0122,2.15132207992127,0.865,7.40740740740741
"195","Mt_4","WF517",15,0.882149298210668,0.8333,0.9621,0.9621,0.1339,2.60043117988132,0.916666666666667,12
"196","Mt_4","WF196",9,0.881404948731602,1,0.8864,0.8864,-0.1282,2.03408255460424,0.854166666666667,6.85714285714286
"197","Mt_4","WF223",8,0.915687543431376,0.8889,0.9028,0.9028,0.0154,1.98505318790462,0.851851851851852,6.75
"198","Mt_4","WF421",9,0.844408538443828,1,0.8727,0.8727,-0.1458,1.96910054901244,0.838842975206612,6.20512820512821
"199","Mt_4","A441",8,0.865486561613218,1,0.8819,0.8819,-0.1339,1.95213820941537,0.839506172839506,6.23076923076923
"200","Mt_4","PAM21",6,0.787360242199629,0.7273,0.7864,0.7864,0.0751,1.56204405302991,0.747933884297521,3.9672131147541
"201","Mt_4","PSY087",4,0.600493955358876,0.5455,0.45,0.45,-0.2121,0.822560771525768,0.433884297520661,1.76642335766423
"202","Mt_4","PSY022",6,0.666892390198686,0.5833,0.6439,0.6439,0.0941,1.22114913491515,0.614583333333333,2.59459459459459
"203","Mt_4","WF12",4,0.858141346035229,0.7273,0.6864,0.6864,-0.0596,1.17320611618526,0.65702479338843,2.91566265060241
"204","Mt_4","WF32",10,0.762656534888266,0.6667,0.8788,0.8788,0.2414,2.02234607227287,0.833333333333333,6
"205","Mt_5","J42",13,0.679144561544253,0.9375,0.8729,0.8729,-0.074,2.21842169021864,0.84765625,6.56410256410256
"206","Mt_5","WF22",17,0.808875507714278,0.9375,0.9417,0.9417,0.0044,2.62683165468381,0.912109375,11.3777777777778
"207","Mt_5","PAM27",7,0.747283461071041,0.6154,0.7724,0.7724,0.2033,1.55685909113009,0.736686390532544,3.79775280898876
"208","Mt_5","PAM79",19,0.878704075387266,1,0.9643,0.9643,-0.037,2.82923803242205,0.933333333333333,15
"209","Mt_5","WF16",14,0.70914352705709,0.875,0.8979,0.8979,0.0255,2.33852479480367,0.869140625,7.64179104477612
"210","Mt_5","WF33",18,0.755911714755758,0.9375,0.9375,0.9375,0,2.64534633008401,0.908203125,10.8936170212766
"211","Mt_5","WF3",9,0.53829133189629,0.7143,0.7005,0.7005,-0.0196,1.58440025363047,0.676020408163265,3.08661417322835
"212","Mt_5","WF517",19,0.872906309439136,0.875,0.9646,0.9646,0.0929,2.81017760633185,0.931640625,14.6285714285714
"213","Mt_5","WF196",13,0.852986408757022,1,0.9318,0.9318,-0.0732,2.40534237875115,0.895833333333333,9.6
"214","Mt_5","WF223",16,0.827284453880593,1,0.9381,0.9381,-0.066,2.56942076499022,0.908888888888889,10.9756097560976
"215","Mt_5","WF421",11,0.75046319887984,1,0.8542,0.8542,-0.1707,2.02822385729435,0.83203125,5.95348837209302
"216","Mt_5","A441",8,0.906532798130313,0.8667,0.881,0.881,0.0162,1.98866906539612,0.851111111111111,6.71641791044776
"217","Mt_5","PAM21",5,0.943184509826539,0.6923,0.8173,0.8173,0.1529,1.5649572502428,0.781065088757396,4.56756756756757
"218","Mt_5","PSY087",3,0.597207462089007,0.4375,0.375,0.375,-0.1667,0.674707467418823,0.365234375,1.57538461538462
"219","Mt_5","PSY022",3,0.851848148986431,0.75,0.5303,0.5303,-0.4143,0.814644504904629,0.517361111111111,2.07194244604317
"220","Mt_5","WF12",4,0.718890104504496,0.5625,0.5417,0.5417,-0.0385,0.932112120667674,0.525390625,2.10699588477366
"221","Mt_5","WF32",11,0.686690073602785,0.5,0.8458,0.8458,0.4089,1.96738643090721,0.80859375,5.22448979591837
"222","Nap_6","J42",14,0.648506737886657,0.9615,0.8654,0.8654,-0.1111,2.28021021039032,0.850591715976331,6.69306930693069
"223","Nap_6","WF22",26,0.884841593185679,0.9615,0.9692,0.9692,0.0079,3.12127111733354,0.950443786982249,20.1791044776119
"224","Nap_6","PAM27",12,0.797448273331124,0.76,0.8808,0.8808,0.1372,2.16958152043818,0.8608,7.18390804597701
"225","Nap_6","PAM79",28,0.867479090362591,1,0.9708,0.9708,-0.0301,3.18632810580237,0.952662721893491,21.125
"226","Nap_6","WF16",14,0.64887808963103,0.8462,0.8369,0.8369,-0.011,2.08800236949585,0.821005917159763,5.58677685950413
"227","Nap_6","WF33",22,0.849627209791549,0.8846,0.9562,0.9562,0.0748,2.90833938995611,0.936390532544379,15.7209302325581
"228","Nap_6","WF3",10,0.6139254939592,0.7826,0.7806,0.7806,-0.0025,1.8348959781747,0.763705103969754,4.232
"229","Nap_6","WF517",19,0.864279001528241,1,0.9466,0.9466,-0.0565,2.76644724429184,0.927951388888889,13.8795180722892
"230","Nap_6","WF196",15,0.798525374497582,0.9167,0.9094,0.9094,-0.008,2.41567875535548,0.890625,9.14285714285714
"231","Nap_6","WF223",21,0.846586510496597,0.88,0.9542,0.9542,0.0777,2.86836221251719,0.9336,15.0602409638554
"232","Nap_6","WF421",17,0.824805632124753,1,0.9284,0.9284,-0.0771,2.59134531301904,0.910590277777778,11.1844660194175
"233","Nap_6","A441",9,0.862117063146518,1,0.8826,0.8826,-0.133,2.02932302955708,0.850694444444444,6.69767441860465
"234","Nap_6","PAM21",7,0.761194781377918,0.4667,0.7833,0.7833,0.4043,1.58351052400208,0.746666666666667,3.94736842105263
"235","Nap_6","PSY087",4,0.721458490238926,0.7692,0.6162,0.6162,-0.2484,1.1452014903107,0.607248520710059,2.54613935969868
"236","Nap_6","PSY022",7,0.6831546718366,0.75,0.5879,0.5879,-0.2758,1.10296899345968,0.578993055555556,2.37525773195876
"237","Nap_6","WF12",3,0.845329213966099,0.5833,0.6005,0.6005,0.0287,0.988069879390403,0.587673611111111,2.42526315789474
"238","Nap_6","WF32",11,0.83161403777436,0.9091,0.9091,0.9091,0,2.18507112611091,0.867768595041322,7.5625
"239","Shin_1","J42",19,0.541436062212527,0.8077,0.8571,0.8571,0.0576,2.42779429567709,0.848372781065089,6.59512195121951
"240","Shin_1","WF22",29,0.808188298718052,0.8654,0.9542,0.9542,0.0931,3.08739864691875,0.944156804733728,17.9072847682119
"241","Shin_1","PAM27",15,0.687912440016868,0.8696,0.8362,0.8362,-0.0399,2.07614229821782,0.827504725897921,5.7972602739726
"242","Shin_1","PAM79",33,0.79888736935975,0.9167,0.9621,0.9621,0.0472,3.24313240242894,0.951605902777778,20.6636771300448
"243","Shin_1","WF16",19,0.582784131553415,0.7692,0.8262,0.8262,0.0689,2.16280007263882,0.817677514792899,5.48478701825558
"244","Shin_1","WF33",24,0.86344431861152,0.9556,0.9548,0.9548,-8e-04,3.02511370183625,0.944197530864198,17.9203539823009
"245","Shin_1","WF3",13,0.462272398300593,0.7059,0.7137,0.7137,0.011,1.8263256476472,0.706651287966167,3.4089121887287
"246","Shin_1","WF517",30,0.83946695024596,0.9,0.9606,0.9606,0.0631,3.17075830809685,0.9504,20.1612903225806
"247","Shin_1","WF196",18,0.792216043866825,0.913,0.9106,0.9106,-0.0027,2.52225953531475,0.900756143667297,10.0761904761905
"248","Shin_1","WF223",22,0.836475912982954,0.9583,0.9437,0.9437,-0.0155,2.88623239462093,0.934027777777778,15.1578947368421
"249","Shin_1","WF421",14,0.822145426036595,0.8919,0.8926,0.8926,8e-04,2.29939076158979,0.880569758948137,8.37308868501529
"250","Shin_1","A441",12,0.784864739776067,0.7708,0.8619,0.8619,0.1057,2.12040471980168,0.851996527777778,6.75659824046921
"251","Shin_1","PAM21",8,0.867034960621966,0.7895,0.7991,0.7991,0.012,1.66736450837615,0.788434903047091,4.72667757774141
"252","Shin_1","PSY087",5,0.531332716349163,0.5098,0.4263,0.4263,-0.196,0.86678857190447,0.422914263744714,1.73284477015323
"253","Shin_1","PSY022",6,0.705191521925655,0.6176,0.5619,0.5619,-0.0991,1.01703917741631,0.554498269896194,2.24466019417476
"254","Shin_1","WF12",4,0.874955396783511,0.64,0.6312,0.6312,-0.0139,1.06638485389325,0.625,2.66666666666667
"255","Shin_1","WF32",16,0.686547144708958,0.6863,0.8557,0.8557,0.198,2.19492859409406,0.84563629373318,6.47820672478207
"256","Shin_2","J42",19,0.559942507712952,0.8545,0.8513,0.8513,-0.0038,2.36420129135233,0.843636363636364,6.3953488372093
"257","Shin_2","WF22",31,0.846902731982307,0.9808,0.9617,0.9617,-0.0198,3.20935300590322,0.952662721893491,21.125
"258","Shin_2","PAM27",13,0.707669627293373,0.7843,0.8273,0.8273,0.0519,1.99906170664748,0.818723567858516,5.51643690349947
"259","Shin_2","PAM79",32,0.758010627183447,0.8491,0.9566,0.9566,0.1125,3.19400000791273,0.946600213599146,18.7266666666667
"260","Shin_2","WF16",16,0.657435660007704,0.8727,0.8384,0.8384,-0.041,2.13809538172411,0.831074380165289,5.91976516634051
"261","Shin_2","WF33",31,0.810334181576308,0.9811,0.9559,0.9559,-0.0264,3.1402299751022,0.947134211463154,18.9158249158249
"262","Shin_2","WF3",13,0.536495396624624,0.75,0.767,0.767,0.0221,1.92921708423311,0.759430473372781,4.15680245964643
"263","Shin_2","WF517",27,0.792729993739909,0.9375,0.949,0.949,0.0121,3.01674706519129,0.939019097222222,16.3985765124555
"264","Shin_2","WF196",17,0.803391650614999,0.9057,0.9106,0.9106,0.0054,2.52143793187556,0.901922392310431,10.1960072595281
"265","Shin_2","WF223",25,0.814064572009479,0.8936,0.9457,0.9457,0.055,2.92752356968955,0.935038478949751,15.3937282229965
"266","Shin_2","WF421",19,0.765092555115887,0.9318,0.9157,0.9157,-0.0176,2.60419676991575,0.90547520661157,10.5792349726776
"267","Shin_2","A441",11,0.842491605528062,0.8431,0.861,0.861,0.0207,2.06087182262473,0.852364475201845,6.7734375
"268","Shin_2","PAM21",9,0.785618288404638,0.7568,0.8033,0.8033,0.0579,1.76497406572709,0.7918188458729,4.80350877192982
"269","Shin_2","PSY087",5,0.523584622283225,0.4906,0.4133,0.4133,-0.187,0.844937306065944,0.410110359558562,1.69523234761617
"270","Shin_2","PSY022",9,0.656728573041796,0.6897,0.6749,0.6749,-0.0219,1.38688260834648,0.663495838287753,2.97173144876325
"271","Shin_2","WF12",3,0.869354240177713,0.5849,0.6045,0.6045,0.0324,0.998965657125309,0.598611605553578,2.49135254988914
"272","Shin_2","WF32",15,0.669576612677947,0.56,0.8414,0.8414,0.3345,2.1165024008495,0.8302,5.88928150765607
"273","Jam_6_2016","J42",16,0.68807694791396,0.9032,0.8941,0.8941,-0.0102,2.45434850069751,0.879812695109261,8.32034632034632
"274","Jam_6_2016","WF22",28,0.882309978442414,0.9677,0.9688,0.9688,0.0011,3.18099753381243,0.953173777315297,21.3555555555556
"275","Jam_6_2016","PAM27",12,0.63734409298235,0.7586,0.7531,0.7531,-0.0074,1.69929070838426,0.740190249702735,3.84897025171625
"276","Jam_6_2016","PAM79",31,0.875792716581127,0.9655,0.9748,0.9748,0.0095,3.29242801699452,0.957788347205707,23.6901408450704
"277","Jam_6_2016","WF16",14,0.660959456502543,0.7667,0.8448,0.8448,0.0925,2.12319246371483,0.829444444444444,5.86319218241042
"278","Jam_6_2016","WF33",24,0.891557112435621,0.9667,0.9632,0.9632,-0.0036,3.05071101681747,0.947222222222222,18.9473684210526
"279","Jam_6_2016","WF3",11,0.678909498623121,0.8667,0.8207,0.8207,-0.056,1.97266297063536,0.807777777777778,5.20231213872832
"280","Jam_6_2016","WF517",23,0.869128811210161,0.8966,0.9594,0.9594,0.0655,2.97538100259959,0.941736028537455,17.1632653061224
"281","Jam_6_2016","WF196",17,0.783382825762475,1,0.9151,0.9151,-0.0928,2.54197714895608,0.901664932362123,10.1693121693122
"282","Jam_6_2016","WF223",19,0.850583291185129,1,0.9421,0.9421,-0.0614,2.76640086326966,0.926872770511296,13.6747967479675
"283","Jam_6_2016","WF421",15,0.851122768646398,0.9655,0.9175,0.9175,-0.0523,2.47444894939476,0.902497027348395,10.2560975609756
"284","Jam_6_2016","A441",8,0.929671667651925,0.8636,0.8712,0.8712,0.0087,1.96782541029667,0.851239669421488,6.72222222222222
"285","Jam_6_2016","PAM21",7,0.851931893802466,0.75,0.8016,0.8016,0.0644,1.6595229987833,0.783854166666667,4.62650602409639
"286","Jam_6_2016","PSY087",5,0.61027626674409,0.6333,0.5443,0.5443,-0.1637,1.06400333083962,0.536666666666667,2.15827338129496
