,Year,Week,Date,value,catcorr,Bay
962,2017,5,2017-06-28,70,1.1530424,Shinnecock
963,2017,5,2017-06-28,86,1.03954598,Shinnecock
964,2017,5,2017-06-28,39,1.760357288,Shinnecock
965,2017,5,2017-06-28,66,1.207315414,Shinnecock
966,2017,5,2017-06-28,50,1.534401164,Shinnecock
967,2017,6,2017-07-05,80,1.066899923,Shinnecock
968,2017,6,2017-07-05,52,1.48823882,Shinnecock
969,2017,6,2017-07-05,39,1.760357288,Shinnecock
970,2017,6,2017-07-05,66,1.207315414,Shinnecock
971,2017,6,2017-07-05,38,1.776793505,Shinnecock
972,2017,6,2017-07-05,54,1.44227622,Shinnecock
973,2017,7,2017-07-13,53,1.465183611,Shinnecock
974,2017,7,2017-07-13,51,1.511344179,Shinnecock
975,2017,7,2017-07-13,44,1.666511679,Shinnecock
976,2017,7,2017-07-13,50,1.534401164,Shinnecock
977,2017,7,2017-07-13,80,1.066899923,Shinnecock
978,2017,8,2017-07-19,64,1.239338748,Shinnecock
979,2017,8,2017-07-19,72,1.130583272,Shinnecock
980,2017,8,2017-07-19,65,1.222917267,Shinnecock
981,2017,8,2017-07-19,43,1.686732572,Shinnecock
982,2017,8,2017-07-19,68,1.178570912,Shinnecock
983,2017,8,2017-07-19,62,1.274595083,Shinnecock
984,2017,8,2017-07-19,56,1.397281537,Shinnecock
985,2017,9,2017-07-27,58,1.353959245,Shinnecock
986,2017,9,2017-07-27,63,1.256570527,Shinnecock
987,2017,11,2017-08-08,51,1.511344179,Shinnecock
988,2017,11,2017-08-08,80,1.066899923,Shinnecock
989,2017,11,2017-08-08,55,1.419611821,Shinnecock
990,2017,1,2017-06-02,41,1.72507236,Shinnecock
991,2017,1,2017-06-02,27,1.905842296,Shinnecock
992,2017,1,2017-06-02,42,1.706267717,Shinnecock
993,2017,1,2017-06-02,38,1.776793505,Shinnecock
994,2017,2,2017-06-09,48,1.579981685,Shinnecock
995,2017,2,2017-06-09,32,1.858356313,Shinnecock
996,2017,2,2017-06-09,52,1.48823882,Shinnecock
997,2017,2,2017-06-09,45,1.645659032,Shinnecock
998,2017,2,2017-06-09,25,1.920471453,Shinnecock
999,2017,2,2017-06-09,31,1.869227139,Shinnecock
1000,2017,3,2017-06-14,29,1.888847084,Shinnecock
1001,2017,3,2017-06-14,47,1.60231878,Shinnecock
1002,2017,3,2017-06-14,27,1.905842296,Shinnecock
1003,2017,3,2017-06-14,32,1.858356313,Shinnecock
1004,2017,3,2017-06-14,32,1.858356313,Shinnecock
1005,2017,3,2017-06-14,63,1.256570527,Shinnecock
1006,2017,4,2017-06-22,34,1.834357323,Shinnecock
1007,2017,4,2017-06-22,37,1.792410193,Shinnecock
1008,2017,4,2017-06-22,37,1.792410193,Shinnecock
1009,2017,4,2017-06-22,56,1.397281537,Shinnecock
1010,2017,4,2017-06-22,63,1.256570527,Shinnecock
1011,2017,4,2017-06-22,43,1.686732572,Shinnecock
1012,2017,4,2017-06-22,35,1.821184158,Shinnecock
1013,2017,4,2017-06-22,45,1.645659032,Shinnecock
1014,2017,4,2017-06-22,44,1.666511679,Shinnecock
1015,2017,5,2017-06-28,46,1.624237594,Shinnecock
1016,2017,5,2017-06-28,41,1.72507236,Shinnecock
1017,2017,5,2017-06-28,43,1.686732572,Shinnecock
1018,2017,5,2017-06-28,67,1.192534974,Shinnecock
1019,2017,5,2017-06-28,62,1.274595083,Shinnecock
1020,2017,5,2017-06-28,41,1.72507236,Shinnecock
1021,2017,5,2017-06-28,36,1.807205438,Shinnecock
1022,2017,6,2017-07-05,60,1.312908509,Shinnecock
1023,2017,6,2017-07-05,45,1.645659032,Shinnecock
1024,2017,6,2017-07-05,43,1.686732572,Shinnecock
1025,2017,6,2017-07-05,52,1.48823882,Shinnecock
1026,2017,6,2017-07-05,62,1.274595083,Shinnecock
1027,2017,7,2017-07-13,56,1.397281537,Shinnecock
1028,2017,7,2017-07-13,41,1.72507236,Shinnecock
1029,2017,7,2017-07-13,64,1.239338748,Shinnecock
1030,2017,8,2017-07-19,66,1.207315414,Shinnecock
1031,2017,8,2017-07-19,61,1.293386184,Shinnecock
1032,2017,8,2017-07-19,74,1.110988139,Shinnecock
1033,2017,8,2017-07-19,54,1.44227622,Shinnecock
1034,2017,8,2017-07-19,33,1.846741152,Shinnecock
1035,2017,8,2017-07-19,80,1.066899923,Shinnecock
1036,2017,9,2017-07-27,57,1.375371023,Shinnecock
1037,2017,9,2017-07-27,71,1.141440903,Shinnecock
1038,2017,11,2017-08-08,49,1.557312077,Shinnecock
1039,2017,11,2017-08-08,66,1.207315414,Shinnecock
1040,2017,1,2017-06-02,37,1.792410193,Shinnecock
1041,2017,1,2017-06-02,37,1.792410193,Shinnecock
1042,2017,1,2017-06-02,27,1.905842296,Shinnecock
1043,2017,2,2017-06-09,43,1.686732572,Shinnecock
1044,2017,2,2017-06-09,54,1.44227622,Shinnecock
1045,2017,2,2017-06-09,30,1.879380895,Shinnecock
1046,2017,2,2017-06-09,55,1.419611821,Shinnecock
1047,2017,2,2017-06-09,53,1.465183611,Shinnecock
1048,2017,2,2017-06-09,50,1.534401164,Shinnecock
1049,2017,3,2017-06-14,26,1.913436218,Shinnecock
1050,2017,3,2017-06-14,42,1.706267717,Shinnecock
1051,2017,3,2017-06-14,31,1.869227139,Shinnecock
1052,2017,3,2017-06-14,28,1.897656828,Shinnecock
1053,2017,3,2017-06-14,29,1.888847084,Shinnecock
1054,2017,3,2017-06-14,68,1.178570912,Shinnecock
1055,2017,4,2017-06-22,35,1.821184158,Shinnecock
1056,2017,4,2017-06-22,35,1.821184158,Shinnecock
1057,2017,4,2017-06-22,36,1.807205438,Shinnecock
1058,2017,4,2017-06-22,53,1.465183611,Shinnecock
1059,2017,4,2017-06-22,69,1.165412156,Shinnecock
1060,2017,4,2017-06-22,28,1.897656828,Shinnecock
1061,2017,4,2017-06-22,43,1.686732572,Shinnecock
1062,2017,4,2017-06-22,55,1.419611821,Shinnecock
1063,2017,4,2017-06-22,32,1.858356313,Shinnecock
1064,2017,5,2017-06-28,61,1.293386184,Shinnecock
1065,2017,5,2017-06-28,55,1.419611821,Shinnecock
1066,2017,5,2017-06-28,60,1.312908509,Shinnecock
1067,2017,5,2017-06-28,46,1.624237594,Shinnecock
1068,2017,5,2017-06-28,67,1.192534974,Shinnecock
1069,2017,5,2017-06-28,80,1.066899923,Shinnecock
1070,2017,6,2017-07-05,67,1.192534974,Shinnecock
1071,2017,6,2017-07-05,79,1.072906492,Shinnecock
1072,2017,6,2017-07-05,44,1.666511679,Shinnecock
1073,2017,6,2017-07-05,47,1.60231878,Shinnecock
1074,2017,7,2017-07-13,53,1.465183611,Shinnecock
1075,2017,7,2017-07-13,60,1.312908509,Shinnecock
1076,2017,7,2017-07-13,54,1.44227622,Shinnecock
1077,2017,8,2017-07-19,64,1.239338748,Shinnecock
1078,2017,8,2017-07-19,68,1.178570912,Shinnecock
1079,2017,8,2017-07-19,54,1.44227622,Shinnecock
1080,2017,8,2017-07-19,67,1.192534974,Shinnecock
1081,2017,8,2017-07-19,60,1.312908509,Shinnecock
1082,2017,8,2017-07-19,64,1.239338748,Shinnecock
1083,2017,9,2017-07-27,60,1.312908509,Shinnecock
1084,2017,9,2017-07-27,62,1.274595083,Shinnecock
1085,2017,11,2017-08-08,87,1.036180632,Shinnecock
1086,2017,1,2017-06-02,30,1.879380895,Shinnecock
1087,2017,1,2017-06-02,39,1.760357288,Shinnecock
1088,2017,2,2017-06-09,28,1.897656828,Shinnecock
1089,2017,2,2017-06-09,28,1.897656828,Shinnecock
1090,2017,2,2017-06-09,28,1.897656828,Shinnecock
1091,2017,2,2017-06-09,28,1.897656828,Shinnecock
1092,2017,2,2017-06-09,24,1.926980625,Shinnecock
1093,2017,3,2017-06-14,36,1.807205438,Shinnecock
1094,2017,3,2017-06-14,33,1.846741152,Shinnecock
1095,2017,3,2017-06-14,27,1.905842296,Shinnecock
1096,2017,3,2017-06-14,67,1.192534974,Shinnecock
1097,2017,4,2017-06-22,55,1.419611821,Shinnecock
1098,2017,4,2017-06-22,70,1.1530424,Shinnecock
1099,2017,4,2017-06-22,68,1.178570912,Shinnecock
1100,2017,4,2017-06-22,47,1.60231878,Shinnecock
1101,2017,4,2017-06-22,35,1.821184158,Shinnecock
1102,2017,4,2017-06-22,32,1.858356313,Shinnecock
1103,2017,4,2017-06-22,50,1.534401164,Shinnecock
1104,2017,4,2017-06-22,37,1.792410193,Shinnecock
1105,2017,4,2017-06-22,33,1.846741152,Shinnecock
1106,2017,5,2017-06-28,54,1.44227622,Shinnecock
1107,2017,5,2017-06-28,38,1.776793505,Shinnecock
1108,2017,5,2017-06-28,46,1.624237594,Shinnecock
1109,2017,5,2017-06-28,85,1.043210324,Shinnecock
1110,2017,5,2017-06-28,52,1.48823882,Shinnecock
1111,2017,6,2017-07-05,43,1.686732572,Shinnecock
1112,2017,6,2017-07-05,75,1.102189954,Shinnecock
1113,2017,6,2017-07-05,45,1.645659032,Shinnecock
1114,2017,6,2017-07-05,75,1.102189954,Shinnecock
1115,2017,7,2017-07-13,50,1.534401164,Shinnecock
1116,2017,7,2017-07-13,52,1.48823882,Shinnecock
1117,2017,7,2017-07-13,75,1.102189954,Shinnecock
1118,2017,8,2017-07-19,58,1.353959245,Shinnecock
1119,2017,8,2017-07-19,67,1.192534974,Shinnecock
1120,2017,8,2017-07-19,66,1.207315414,Shinnecock
1121,2017,8,2017-07-19,55,1.419611821,Shinnecock
1122,2017,8,2017-07-19,109,1.004888283,Shinnecock
1123,2017,8,2017-07-19,56,1.397281537,Shinnecock
1124,2017,9,2017-07-27,41,1.72507236,Shinnecock
1125,2017,9,2017-07-27,66,1.207315414,Shinnecock
1126,2017,11,2017-08-08,86,1.03954598,Shinnecock
1127,2017,1,2017-06-02,40,1.743111015,Shinnecock
1128,2017,1,2017-06-02,38,1.776793505,Shinnecock
1129,2017,1,2017-06-02,38,1.776793505,Shinnecock
1130,2017,2,2017-06-09,29,1.888847084,Shinnecock
1131,2017,2,2017-06-09,29,1.888847084,Shinnecock
1132,2017,2,2017-06-09,31,1.869227139,Shinnecock
1133,2017,2,2017-06-09,31,1.869227139,Shinnecock
1134,2017,3,2017-06-14,27,1.905842296,Shinnecock
1135,2017,3,2017-06-14,36,1.807205438,Shinnecock
1136,2017,3,2017-06-14,70,1.1530424,Shinnecock
1137,2017,4,2017-06-22,37,1.792410193,Shinnecock
1138,2017,4,2017-06-22,61,1.293386184,Shinnecock
1139,2017,4,2017-06-22,67,1.192534974,Shinnecock
1140,2017,4,2017-06-22,69,1.165412156,Shinnecock
1141,2017,4,2017-06-22,37,1.792410193,Shinnecock
1142,2017,4,2017-06-22,35,1.821184158,Shinnecock
1143,2017,4,2017-06-22,39,1.760357288,Shinnecock
1144,2017,4,2017-06-22,43,1.686732572,Shinnecock
1145,2017,4,2017-06-22,54,1.44227622,Shinnecock
1146,2017,5,2017-06-28,57,1.375371023,Shinnecock
1147,2017,5,2017-06-28,69,1.165412156,Shinnecock
1148,2017,5,2017-06-28,68,1.178570912,Shinnecock
1149,2017,5,2017-06-28,74,1.110988139,Shinnecock
1150,2017,6,2017-07-05,44,1.666511679,Shinnecock
1151,2017,6,2017-07-05,56,1.397281537,Shinnecock
1152,2017,6,2017-07-05,42,1.706267717,Shinnecock
1153,2017,6,2017-07-05,57,1.375371023,Shinnecock
1154,2017,7,2017-07-13,55,1.419611821,Shinnecock
1155,2017,7,2017-07-13,33,1.846741152,Shinnecock
1156,2017,7,2017-07-13,68,1.178570912,Shinnecock
1157,2017,8,2017-07-19,50,1.534401164,Shinnecock
1158,2017,8,2017-07-19,96,1.01607442,Shinnecock
1159,2017,8,2017-07-19,55,1.419611821,Shinnecock
1160,2017,8,2017-07-19,52,1.48823882,Shinnecock
1161,2017,8,2017-07-19,36,1.807205438,Shinnecock
1162,2017,8,2017-07-19,66,1.207315414,Shinnecock
1163,2017,9,2017-07-27,65,1.222917267,Shinnecock
1164,2017,11,2017-08-08,105,1.007059741,Shinnecock
1165,2017,1,2017-06-02,45,1.645659032,Shinnecock
1166,2017,1,2017-06-02,34,1.834357323,Shinnecock
1167,2017,1,2017-06-02,40,1.743111015,Shinnecock
1168,2017,2,2017-06-09,55,1.419611821,Shinnecock
1169,2017,2,2017-06-09,38,1.776793505,Shinnecock
1170,2017,2,2017-06-09,30,1.879380895,Shinnecock
1171,2017,3,2017-06-14,27,1.905842296,Shinnecock
1172,2017,3,2017-06-14,32,1.858356313,Shinnecock
1173,2017,3,2017-06-14,62,1.274595083,Shinnecock
1174,2017,4,2017-06-22,60,1.312908509,Shinnecock
1175,2017,4,2017-06-22,62,1.274595083,Shinnecock
1176,2017,4,2017-06-22,53,1.465183611,Shinnecock
1177,2017,4,2017-06-22,36,1.807205438,Shinnecock
1178,2017,4,2017-06-22,37,1.792410193,Shinnecock
1179,2017,4,2017-06-22,32,1.858356313,Shinnecock
1180,2017,4,2017-06-22,37,1.792410193,Shinnecock
1181,2017,4,2017-06-22,41,1.72507236,Shinnecock
1182,2017,5,2017-06-28,40,1.743111015,Shinnecock
1183,2017,5,2017-06-28,50,1.534401164,Shinnecock
1184,2017,5,2017-06-28,79,1.072906492,Shinnecock
1185,2017,5,2017-06-28,54,1.44227622,Shinnecock
1186,2017,6,2017-07-05,50,1.534401164,Shinnecock
1187,2017,6,2017-07-05,57,1.375371023,Shinnecock
1188,2017,6,2017-07-05,52,1.48823882,Shinnecock
1189,2017,6,2017-07-05,87,1.036180632,Shinnecock
1190,2017,7,2017-07-13,46,1.624237594,Shinnecock
1191,2017,7,2017-07-13,53,1.465183611,Shinnecock
1192,2017,8,2017-07-19,59,1.333117473,Shinnecock
1193,2017,8,2017-07-19,62,1.274595083,Shinnecock
1194,2017,8,2017-07-19,65,1.222917267,Shinnecock
1195,2017,8,2017-07-19,56,1.397281537,Shinnecock
1196,2017,8,2017-07-19,60,1.312908509,Shinnecock
1197,2017,9,2017-07-27,26,1.913436218,Shinnecock
1198,2017,1,2017-06-02,49,1.557312077,Shinnecock
1199,2017,1,2017-06-02,38,1.776793505,Shinnecock
1200,2017,2,2017-06-09,52,1.48823882,Shinnecock
1201,2017,2,2017-06-09,27,1.905842296,Shinnecock
1202,2017,2,2017-06-09,27,1.905842296,Shinnecock
1203,2017,3,2017-06-14,33,1.846741152,Shinnecock
1204,2017,3,2017-06-14,32,1.858356313,Shinnecock
1205,2017,3,2017-06-14,50,1.534401164,Shinnecock
1206,2017,4,2017-06-22,66,1.207315414,Shinnecock
1207,2017,4,2017-06-22,63,1.256570527,Shinnecock
1208,2017,4,2017-06-22,63,1.256570527,Shinnecock
1209,2017,4,2017-06-22,41,1.72507236,Shinnecock
1210,2017,4,2017-06-22,62,1.274595083,Shinnecock
1211,2017,4,2017-06-22,45,1.645659032,Shinnecock
1212,2017,4,2017-06-22,60,1.312908509,Shinnecock
1213,2017,5,2017-06-28,35,1.821184158,Shinnecock
1214,2017,5,2017-06-28,63,1.256570527,Shinnecock
1215,2017,5,2017-06-28,45,1.645659032,Shinnecock
1216,2017,5,2017-06-28,44,1.666511679,Shinnecock
1217,2017,6,2017-07-05,41,1.72507236,Shinnecock
1218,2017,6,2017-07-05,55,1.419611821,Shinnecock
1219,2017,7,2017-07-13,44,1.666511679,Shinnecock
1220,2017,7,2017-07-13,65,1.222917267,Shinnecock
1221,2017,8,2017-07-19,66,1.207315414,Shinnecock
1222,2017,8,2017-07-19,87,1.036180632,Shinnecock
1223,2017,8,2017-07-19,82,1.056242824,Shinnecock
1224,2017,8,2017-07-19,53,1.465183611,Shinnecock
1225,2017,8,2017-07-19,51,1.511344179,Shinnecock
1226,2017,1,2017-06-02,42,1.706267717,Shinnecock
1227,2017,1,2017-06-02,41,1.72507236,Shinnecock
1228,2017,2,2017-06-09,30,1.879380895,Shinnecock
1229,2017,2,2017-06-09,56,1.397281537,Shinnecock
1230,2017,2,2017-06-09,26,1.913436218,Shinnecock
1231,2017,3,2017-06-14,31,1.869227139,Shinnecock
1232,2017,3,2017-06-14,24,1.926980625,Shinnecock
1233,2017,3,2017-06-14,56,1.397281537,Shinnecock
1234,2017,4,2017-06-22,39,1.760357288,Shinnecock
1235,2017,4,2017-06-22,60,1.312908509,Shinnecock
1236,2017,4,2017-06-22,45,1.645659032,Shinnecock
1237,2017,4,2017-06-22,33,1.846741152,Shinnecock
1238,2017,4,2017-06-22,61,1.293386184,Shinnecock
1239,2017,4,2017-06-22,49,1.557312077,Shinnecock
1240,2017,4,2017-06-22,39,1.760357288,Shinnecock
1241,2017,5,2017-06-28,61,1.293386184,Shinnecock
1242,2017,5,2017-06-28,50,1.534401164,Shinnecock
1243,2017,5,2017-06-28,66,1.207315414,Shinnecock
1244,2017,6,2017-07-05,45,1.645659032,Shinnecock
1245,2017,6,2017-07-05,61,1.293386184,Shinnecock
1246,2017,7,2017-07-13,64,1.239338748,Shinnecock
1247,2017,7,2017-07-13,45,1.645659032,Shinnecock
1248,2017,8,2017-07-19,67,1.192534974,Shinnecock
1249,2017,8,2017-07-19,54,1.44227622,Shinnecock
1250,2017,8,2017-07-19,70,1.1530424,Shinnecock
1251,2017,8,2017-07-19,55,1.419611821,Shinnecock
1252,2017,1,2017-06-02,42,1.706267717,Shinnecock
1253,2017,1,2017-06-02,29,1.888847084,Shinnecock
1254,2017,2,2017-06-09,53,1.465183611,Shinnecock
1255,2017,2,2017-06-09,49,1.557312077,Shinnecock
1256,2017,2,2017-06-09,28,1.897656828,Shinnecock
1257,2017,3,2017-06-14,29,1.888847084,Shinnecock
1258,2017,3,2017-06-14,27,1.905842296,Shinnecock
1259,2017,3,2017-06-14,57,1.375371023,Shinnecock
1260,2017,4,2017-06-22,68,1.178570912,Shinnecock
1261,2017,4,2017-06-22,56,1.397281537,Shinnecock
1262,2017,4,2017-06-22,64,1.239338748,Shinnecock
1263,2017,4,2017-06-22,32,1.858356313,Shinnecock
1264,2017,4,2017-06-22,74,1.110988139,Shinnecock
1265,2017,4,2017-06-22,70,1.1530424,Shinnecock
1266,2017,4,2017-06-22,38,1.776793505,Shinnecock
1267,2017,5,2017-06-28,39,1.760357288,Shinnecock
1268,2017,5,2017-06-28,55,1.419611821,Shinnecock
1269,2017,5,2017-06-28,82,1.056242824,Shinnecock
1270,2017,6,2017-07-05,52,1.48823882,Shinnecock
1271,2017,6,2017-07-05,47,1.60231878,Shinnecock
1272,2017,7,2017-07-13,55,1.419611821,Shinnecock
1273,2017,8,2017-07-19,57,1.375371023,Shinnecock
1274,2017,8,2017-07-19,57,1.375371023,Shinnecock
1275,2017,8,2017-07-19,65,1.222917267,Shinnecock
1276,2017,8,2017-07-19,63,1.256570527,Shinnecock
1277,2017,1,2017-06-02,44,1.666511679,Shinnecock
1278,2017,2,2017-06-09,33,1.846741152,Shinnecock
1279,2017,2,2017-06-09,44,1.666511679,Shinnecock
1280,2017,2,2017-06-09,30,1.879380895,Shinnecock
1281,2017,3,2017-06-14,33,1.846741152,Shinnecock
1282,2017,3,2017-06-14,49,1.557312077,Shinnecock
1283,2017,4,2017-06-22,69,1.165412156,Shinnecock
1284,2017,4,2017-06-22,48,1.579981685,Shinnecock
1285,2017,4,2017-06-22,36,1.807205438,Shinnecock
1286,2017,4,2017-06-22,40,1.743111015,Shinnecock
1287,2017,4,2017-06-22,41,1.72507236,Shinnecock
1288,2017,4,2017-06-22,46,1.624237594,Shinnecock
1289,2017,5,2017-06-28,40,1.743111015,Shinnecock
1290,2017,5,2017-06-28,60,1.312908509,Shinnecock
1291,2017,5,2017-06-28,77,1.086431913,Shinnecock
1292,2017,6,2017-07-05,45,1.645659032,Shinnecock
1293,2017,6,2017-07-05,47,1.60231878,Shinnecock
1294,2017,7,2017-07-13,50,1.534401164,Shinnecock
1295,2017,8,2017-07-19,56,1.397281537,Shinnecock
1296,2017,8,2017-07-19,51,1.511344179,Shinnecock
1297,2017,8,2017-07-19,75,1.102189954,Shinnecock
1298,2017,8,2017-07-19,55,1.419611821,Shinnecock
1299,2017,1,2017-06-02,43,1.686732572,Shinnecock
1300,2017,2,2017-06-09,31,1.869227139,Shinnecock
1301,2017,2,2017-06-09,45,1.645659032,Shinnecock
1302,2017,2,2017-06-09,29,1.888847084,Shinnecock
1303,2017,3,2017-06-14,30,1.879380895,Shinnecock
1304,2017,3,2017-06-14,35,1.821184158,Shinnecock
1305,2017,4,2017-06-22,65,1.222917267,Shinnecock
1306,2017,4,2017-06-22,37,1.792410193,Shinnecock
1307,2017,4,2017-06-22,44,1.666511679,Shinnecock
1308,2017,4,2017-06-22,38,1.776793505,Shinnecock
1309,2017,4,2017-06-22,43,1.686732572,Shinnecock
1310,2017,4,2017-06-22,43,1.686732572,Shinnecock
1311,2017,5,2017-06-28,42,1.706267717,Shinnecock
1312,2017,5,2017-06-28,65,1.222917267,Shinnecock
1313,2017,5,2017-06-28,71,1.141440903,Shinnecock
1314,2017,6,2017-07-05,33,1.846741152,Shinnecock
1315,2017,7,2017-07-13,88,1.033091806,Shinnecock
1316,2017,8,2017-07-19,52,1.48823882,Shinnecock
1317,2017,8,2017-07-19,62,1.274595083,Shinnecock
1318,2017,8,2017-07-19,68,1.178570912,Shinnecock
1319,2017,8,2017-07-19,62,1.274595083,Shinnecock
1320,2017,1,2017-06-02,41,1.72507236,Shinnecock
1321,2017,2,2017-06-09,32,1.858356313,Shinnecock
1322,2017,2,2017-06-09,27,1.905842296,Shinnecock
1323,2017,3,2017-06-14,33,1.846741152,Shinnecock
1324,2017,3,2017-06-14,30,1.879380895,Shinnecock
1325,2017,4,2017-06-22,42,1.706267717,Shinnecock
1326,2017,4,2017-06-22,81,1.061355468,Shinnecock
1327,2017,4,2017-06-22,40,1.743111015,Shinnecock
1328,2017,4,2017-06-22,32,1.858356313,Shinnecock
1329,2017,4,2017-06-22,67,1.192534974,Shinnecock
1330,2017,4,2017-06-22,35,1.821184158,Shinnecock
1331,2017,5,2017-06-28,47,1.60231878,Shinnecock
1332,2017,5,2017-06-28,47,1.60231878,Shinnecock
1333,2017,5,2017-06-28,67,1.192534974,Shinnecock
1334,2017,7,2017-07-13,61,1.293386184,Shinnecock
1335,2017,8,2017-07-19,65,1.222917267,Shinnecock
1336,2017,8,2017-07-19,74,1.110988139,Shinnecock
1337,2017,8,2017-07-19,90,1.02766066,Shinnecock
1338,2017,8,2017-07-19,56,1.397281537,Shinnecock
1339,2017,1,2017-06-02,41,1.72507236,Shinnecock
1340,2017,2,2017-06-09,45,1.645659032,Shinnecock
1341,2017,3,2017-06-14,30,1.879380895,Shinnecock
1342,2017,3,2017-06-14,54,1.44227622,Shinnecock
1343,2017,4,2017-06-22,55,1.419611821,Shinnecock
1344,2017,4,2017-06-22,36,1.807205438,Shinnecock
1345,2017,4,2017-06-22,69,1.165412156,Shinnecock
1346,2017,4,2017-06-22,50,1.534401164,Shinnecock
1347,2017,4,2017-06-22,74,1.110988139,Shinnecock
1348,2017,4,2017-06-22,33,1.846741152,Shinnecock
1349,2017,5,2017-06-28,36,1.807205438,Shinnecock
1350,2017,5,2017-06-28,75,1.102189954,Shinnecock
1351,2017,5,2017-06-28,48,1.579981685,Shinnecock
1352,2017,7,2017-07-13,35,1.821184158,Shinnecock
1353,2017,8,2017-07-19,59,1.333117473,Shinnecock
1354,2017,8,2017-07-19,75,1.102189954,Shinnecock
1355,2017,8,2017-07-19,73,1.120442198,Shinnecock
1356,2017,8,2017-07-19,68,1.178570912,Shinnecock
1357,2017,1,2017-06-02,42,1.706267717,Shinnecock
1358,2017,2,2017-06-09,62,1.274595083,Shinnecock
1359,2017,3,2017-06-14,27,1.905842296,Shinnecock
1360,2017,3,2017-06-14,58,1.353959245,Shinnecock
1361,2017,4,2017-06-22,52,1.48823882,Shinnecock
1362,2017,4,2017-06-22,41,1.72507236,Shinnecock
1363,2017,4,2017-06-22,48,1.579981685,Shinnecock
1364,2017,4,2017-06-22,48,1.579981685,Shinnecock
1365,2017,4,2017-06-22,41,1.72507236,Shinnecock
1366,2017,4,2017-06-22,52,1.48823882,Shinnecock
1367,2017,5,2017-06-28,44,1.666511679,Shinnecock
1368,2017,5,2017-06-28,58,1.353959245,Shinnecock
1369,2017,5,2017-06-28,49,1.557312077,Shinnecock
1370,2017,7,2017-07-13,44,1.666511679,Shinnecock
1371,2017,8,2017-07-19,54,1.44227622,Shinnecock
1372,2017,8,2017-07-19,73,1.120442198,Shinnecock
1373,2017,8,2017-07-19,57,1.375371023,Shinnecock
1374,2017,8,2017-07-19,53,1.465183611,Shinnecock
1375,2017,1,2017-06-02,23,1.932995822,Shinnecock
1376,2017,2,2017-06-09,43,1.686732572,Shinnecock
1377,2017,3,2017-06-14,34,1.834357323,Shinnecock
1378,2017,3,2017-06-14,33,1.846741152,Shinnecock
1379,2017,4,2017-06-22,38,1.776793505,Shinnecock
1380,2017,4,2017-06-22,66,1.207315414,Shinnecock
1381,2017,4,2017-06-22,32,1.858356313,Shinnecock
1382,2017,4,2017-06-22,30,1.879380895,Shinnecock
1383,2017,4,2017-06-22,66,1.207315414,Shinnecock
1384,2017,4,2017-06-22,43,1.686732572,Shinnecock
1385,2017,5,2017-06-28,61,1.293386184,Shinnecock
1386,2017,5,2017-06-28,43,1.686732572,Shinnecock
1387,2017,7,2017-07-13,57,1.375371023,Shinnecock
1388,2017,8,2017-07-19,57,1.375371023,Shinnecock
1389,2017,8,2017-07-19,69,1.165412156,Shinnecock
1390,2017,8,2017-07-19,64,1.239338748,Shinnecock
1391,2017,8,2017-07-19,70,1.1530424,Shinnecock
1392,2017,2,2017-06-09,53,1.465183611,Shinnecock
1393,2017,3,2017-06-14,35,1.821184158,Shinnecock
1394,2017,3,2017-06-14,34,1.834357323,Shinnecock
1395,2017,4,2017-06-22,44,1.666511679,Shinnecock
1396,2017,4,2017-06-22,36,1.807205438,Shinnecock
1397,2017,4,2017-06-22,75,1.102189954,Shinnecock
1398,2017,4,2017-06-22,32,1.858356313,Shinnecock
1399,2017,4,2017-06-22,37,1.792410193,Shinnecock
1400,2017,4,2017-06-22,38,1.776793505,Shinnecock
1401,2017,5,2017-06-28,60,1.312908509,Shinnecock
1402,2017,5,2017-06-28,49,1.557312077,Shinnecock
1403,2017,7,2017-07-13,50,1.534401164,Shinnecock
1404,2017,8,2017-07-19,54,1.44227622,Shinnecock
1405,2017,8,2017-07-19,52,1.48823882,Shinnecock
1406,2017,8,2017-07-19,40,1.743111015,Shinnecock
1407,2017,8,2017-07-19,51,1.511344179,Shinnecock
1408,2017,2,2017-06-09,45,1.645659032,Shinnecock
1409,2017,3,2017-06-14,31,1.869227139,Shinnecock
1410,2017,3,2017-06-14,27,1.905842296,Shinnecock
1411,2017,4,2017-06-22,70,1.1530424,Shinnecock
1412,2017,4,2017-06-22,59,1.333117473,Shinnecock
1413,2017,4,2017-06-22,37,1.792410193,Shinnecock
1414,2017,4,2017-06-22,38,1.776793505,Shinnecock
1415,2017,4,2017-06-22,44,1.666511679,Shinnecock
1416,2017,4,2017-06-22,34,1.834357323,Shinnecock
1417,2017,5,2017-06-28,59,1.333117473,Shinnecock
1418,2017,7,2017-07-13,44,1.666511679,Shinnecock
1419,2017,8,2017-07-19,40,1.743111015,Shinnecock
1420,2017,8,2017-07-19,37,1.792410193,Shinnecock
1421,2017,8,2017-07-19,74,1.110988139,Shinnecock
1422,2017,8,2017-07-19,40,1.743111015,Shinnecock
1423,2017,2,2017-06-09,46,1.624237594,Shinnecock
1424,2017,3,2017-06-14,41,1.72507236,Shinnecock
1425,2017,3,2017-06-14,29,1.888847084,Shinnecock
1426,2017,4,2017-06-22,62,1.274595083,Shinnecock
1427,2017,4,2017-06-22,64,1.239338748,Shinnecock
1428,2017,4,2017-06-22,23,1.932995822,Shinnecock
