"","X1","X2","X3","X4","X5","X6"
"45",0.0349993846153846,0.0322735042735043,0.0384737634408602,0.0425598659848351,0.0389683275058275,0.0374549691640823
"46",0.0330421538461539,0.0370698005698006,0.0378335483870968,0.0359894374889791,0.038952059052059,0.0365773998688179
"47",0.0459126153846154,0.0467156695156695,0.0441266666666666,0.0413466760712395,0.0398772435897437,0.043595774245587
"48",0.0423566153846154,0.0356732193732194,0.0328148387096774,0.0416191147945689,0.0365109459984461,0.0377949468521054
"49",0.0324092307692308,0.0479170940170941,0.0439030107526882,0.0415279844824546,0.0393784965034966,0.0410271633049928
"50",0.0410372307692308,0.0274774928774929,0.037698064516129,0.0447702697936871,0.0381008061383061,0.0378167728189692
"51",0.0474289230769231,0.0415621082621082,0.0291898924731183,0.0386918180215129,0.0403851204351204,0.0394515724537566
"52",0.0412409230769231,0.036842735042735,0.0341776344086021,0.0416282666196437,0.0402181623931624,0.0388215443082133
"53",0.0345363076923077,0.0275564102564103,0.0478741935483871,0.03595059072474,0.0406832264957266,0.0373201457435143
"54",0.0364747692307692,0.0391475783475784,0.0309406451612903,0.0383273673073533,0.0400365675990678,0.0369853855292118
"55",0.0431541538461538,0.0416376068376068,0.0389320430107526,0.0397889966496208,0.0420272047397048,0.0411080010167678
"56",0.0344790769230769,0.0488977207977208,0.0586182795698924,0.0388346147064009,0.0431444055944055,0.0447948195182993
"57",0.03966,0.037714245014245,0.026007311827957,0.0373172456356903,0.0422182012432013,0.0365834007442187
"58",0.0431046153846154,0.0459535612535613,0.0418393548387097,0.0386278610474343,0.0406729118104118,0.0420396608669465
"59",0.0287249230769231,0.0487210826210826,0.0406236559139785,0.0406988714512433,0.0390712121212121,0.0395679490368879
"60",0.0299873846153846,0.0398826210826211,0.0338866666666667,0.0383227120437312,0.0412231837606836,0.0366605136338174
"61",0.0399883076923077,0.0488871794871795,0.0529303225806452,0.0445095397637103,0.0376424825174825,0.044791566408265
"62",0.056192,0.0557433048433049,0.0461636559139785,0.041361805678011,0.0422948329448329,0.0483511198760254
"63",0.0573495384615385,0.0347754985754986,0.0345660215053763,0.0405097866337506,0.0410854895104896,0.0416572669373307
"64",0.0448224615384615,0.0493811965811966,0.0420372043010753,0.0386445071415976,0.0378102952602951,0.0425391329645252
"65",0.0312098461538462,0.0345923076923077,0.0536565591397849,0.0381334156233468,0.039319425019425,0.0393823107257421
"66",0.0491187692307692,0.0428623931623931,0.0309380645161291,0.0383607829307001,0.0370011363636364,0.0396562292407256
"67",0.0495790769230769,0.0407361823361823,0.0421443010752689,0.0418759301710456,0.0412203088578088,0.0431111598726765
"68",0.0404707692307692,0.0404951566951567,0.0408159139784946,0.036982719097161,0.0392653166278166,0.0396059751258796
"69",0.0392369230769231,0.0414774928774929,0.0399243010752688,0.039485910774114,0.0410175699300699,0.0402284395467737
"70",0.0229729230769231,0.0341547008547008,0.0473451612903226,0.0415030506083583,0.0378850233100233,0.0367721718280656
"71",0.0333329230769231,0.0295965811965812,0.0476283870967742,0.0388149709046024,0.0406341394716395,0.0380014003493041
"72",0.05106,0.0433592592592593,0.0349548387096775,0.04157594780462,0.0401967268842266,0.0422293545315567
"73",0.0673043076923077,0.0453905982905983,0.0430374193548387,0.0376221654029272,0.0380408411033412,0.0462790663688026
"74",0.0446175384615385,0.0352008547008547,0.04192,0.0394990125198377,0.0395675213675212,0.0401609854099504
"75",0.0512215384615385,0.0378908831908832,0.0370421505376344,0.0384521601128548,0.0392040792540792,0.040762162311398
"76",0.0519341538461538,0.040305698005698,0.0360017204301075,0.0375030153412096,0.0414918123543123,0.0414472799954962
"77",0.0337344615384615,0.0662518518518519,0.0385952688172043,0.0415990301534121,0.0419321192696192,0.0444225463261098
"78",0.0361744615384615,0.0351008547008547,0.0473318279569893,0.0409236466231705,0.0408666860916861,0.0400794953822324
"79",0.05504,0.0369048433048433,0.0346191397849462,0.0414657026979369,0.0402100621600622,0.0416479495895577
"80",0.0418916923076923,0.0707786324786325,0.0413445161290323,0.0409493563745371,0.0399886946386946,0.0469905783857178
"81",0.0254538461538462,0.048845868945869,0.0510096774193548,0.0409264856286369,0.0374689588189588,0.0407409673933331
"82",0.0417113846153846,0.0398358974358974,0.0423445161290322,0.0353979897725269,0.0400285547785549,0.0398636685462792
"83",0.0404916923076923,0.0566555555555555,0.0463451612903226,0.0420752600952213,0.0389112276612276,0.0448957793820038
"84",0.038504,0.0238843304843305,0.0385215053763441,0.0425166460941635,0.0397723484848486,0.0366397660879373
"85",0.0513326153846154,0.0460920227920228,0.0379243010752688,0.0448843766531476,0.0394164141414142,0.0439299460092938
"86",0.0484344615384615,0.0334361823361823,0.0408795698924731,0.0386889261153236,0.0417353826728827,0.0406349045110647
"87",0.0413938461538461,0.0340868945868946,0.0327133333333333,0.0355511197319697,0.0419587995337997,0.0371407986679687
"88",0.0427403076923077,0.0540515669515669,0.0377079569892473,0.0375483865279493,0.0382502913752915,0.0420597019072726
"89",0.0460344615384615,0.0373193732193732,0.0474152688172043,0.0401751719273496,0.0402301476301476,0.0422348846265072
"90",0.0465510769230769,0.0273150997150997,0.0381686021505377,0.0379393581378945,0.0438811091686092,0.0387710492190436
"91",0.0387593846153846,0.0330051282051282,0.0282333333333333,0.0412390230999824,0.0418736985236986,0.0366221135555054
"92",0.0336073846153846,0.0331259259259259,0.0422787096774194,0.039143554928584,0.0383067987567988,0.0372924747808226
"93",0.0376461538461539,0.0433495726495726,0.0479724731182796,0.0420186739552107,0.0411419774669775,0.0424257702072388
"94",0.0322104615384615,0.0481974358974359,0.0448552688172043,0.041944260271557,0.0375785839160839,0.0409572020881485
"95",0.0472043076923077,0.0273658119658119,0.0409662365591398,0.0375764768118497,0.0401955031080031,0.0386616672274225
"96",0.0517323076923077,0.0374017094017094,0.0417197849462365,0.0392586316346323,0.0406155691530691,0.042145600565591
"97",0.0463363076923077,0.0341928774928775,0.0368705376344086,0.0402385293599013,0.0386281177156177,0.0392532739790225
"98",0.0355187692307693,0.0406301994301994,0.0493045161290322,0.0436047963322165,0.0404317599067599,0.0418980082057955
"99",0.0235476923076923,0.0466717948717948,0.053743440860215,0.039183477340857,0.0390283896658896,0.0404349590092898
"100",0.0360326153846154,0.0376646723646724,0.0376,0.03649490389702,0.041681012043512,0.0378946407379639
