pair.no ind1.id ind2.id trioml trioml.low trioml.high
817 72 297 0 0 0.1569
818 72 298 0.1069 0 0.4521
819 72 302 0.0597 0 0.3512
820 72 303 0 0 0.1845
821 72 304 0 0 0.2115
822 72 305 0.1582 0.0217 0.4789
823 72 306 0.0778 0 0.3814
824 72 307 0.2018 0 0.6165
825 72 308 0.1649 0 0.6467
826 72 310 0.2544 0.0403 0.6515
827 72 311 0.0573 0 0.5277
828 72 313 0.039 0 0.285
829 72 314 0 0 0.2106
830 72 315 0.0095 0 0.3839
831 72 316 0.2211 0.0429 0.4947
832 72 317 0.0574 0 0.3327
833 72 318 0.0683 0 0.5085
834 72 319 0 0 0
835 72 320 0 0 0.2008
836 72 321 0 0 0.1149
837 72 322 0.0648 0 0.372
838 72 323 0.0957 0 0.3744
839 72 243 0.1001 0.0181 0.4102
840 72 250 0.0352 0 0.2888
841 72 254 0 0 0.3512
842 72 256 0.0881 0 0.3446
843 72 287 0 0 0.1927
844 72 288 0 0 0.0742
845 72 295 0.2255 0.0787 0.528
846 72 299 0.0651 0 0.4358
847 72 300 0 0 0.0814
848 72 301 0.0061 0 0.3371
849 72 309 0.0506 0 0.3342
850 72 312 0 0 0.186
851 72 269 0.0627 0 0.3559
852 72 270 0.0556 0 0.3593
853 72 271 0 0 0.2353
854 72 272 0 0 0.0199
855 72 273 0.0662 0 0.3987
856 72 274 0.0023 0 0.3669
857 72 275 0.1191 0.0254 0.4386
858 72 276 0.0416 0 0.3103
859 72 324 0.0741 0 0.3689
860 72 325 0 0 0.1558
861 72 326 0.0568 0 0.3066
862 72 327 0.0969 0 0.3313
863 72 328 0 0 0.1955
864 72 329 0 0 0.0563
865 72 330 0 0 0.1683
866 72 331 0 0 0.0662
867 72 7 0 0 0.1586
868 72 9 0.0364 0 0.3553
869 72 10 0.0384 0 0.2426
870 72 11 0 0 0.2591
871 72 12 0 0 0.1366
872 72 13 0 0 0.2368
873 72 14 0.1171 0 0.4604
874 72 15 0.0901 0 0.6225
875 72 16 0.2708 0 0.8023
876 72 17 0 0 0
877 72 18 0.0498 0 0.2869
878 72 20 0 0 0.1865
879 72 21 0.10780000000000001 0.0096 0.4274
880 72 22 0.0306 0 0.2318
881 72 23 0 0 0.3186
882 72 25 0 0 0.343
883 72 26 0.0717 0 0.4618
884 72 27 0.0446 0 0.3545
885 72 28 0.1171 0 0.3929
886 72 31 0.019 0 0.3318
887 72 33 0.1384 0 0.6167
888 72 34 0.0624 0 0.4915
889 72 35 0 0 0.2051
890 72 36 0.0349 0 0.2883
891 72 37 0.1517 0.042 0.5209
892 72 38 0.0666 0 0.3097
893 72 102 0.1158 0 0.4543
894 72 105 0.1185 0 0.4411
895 72 106 0.0118 0 0.1328
896 72 107 0.0567 0 0.3438
897 72 108 0 0 0.4672
898 72 110 0.0578 0 0.2646
899 72 111 0.062 0 0.3518
900 72 112 0.0867 0 0.4609
901 72 124 0.1632 0 0.5653
902 72 125 0.0183 0 0.3698
903 72 127 0.166 0.0388 0.4198
904 72 129 0.0109 0 0.3047
905 72 130 0.0416 0 0.3295
906 72 131 0 0 0.2172
907 72 132 0.1396 0 0.6202
908 72 134 0.0452 0 0.2865
909 72 135 0 0 0.3378
910 72 136 0.0856 0 0.3879
911 72 137 0.0423 0 0.3054
912 72 140 0.1022 0 0.3682
913 72 143 0 0 0.1675
914 72 145 0.0385 0 0.1834
915 72 146 0.075 0 0.3421
916 72 147 0 0 0.3719
917 72 152 0 0 0.154
918 72 155 0.0878 0 0.4619
919 72 156 0.0433 0 0.4085
920 72 157 0.1662 0 0.6402
921 72 164 0.2191 0.0768 0.5664
922 72 165 0.0877 0 0.5644
923 72 166 0.0483 0 0.2312
924 72 167 0 0 0.1991
925 72 168 0.0953 0 0.6373
926 72 S1 0.2559 0.0791 0.606
927 72 S25 0 0 0.1269
928 72 S27 0 0 0.2656
929 72 S28 0.0664 0 0.3188
930 72 S29 0 0 0.3721
931 72 S30 0 0 0.188
932 72 S31 0.0495 0 0.393
933 72 S36 0.1287 0 0.4932
934 72 S40 0 0 0.2498
935 72 S41 0.1165 0 0.5339
936 72 S42 0.0761 0 0.4092
937 72 S47 0.1419 0 0.4935
938 72 S51 0.1726 0.0369 0.3937
939 72 S53 0.1226 0 0.4457
940 72 S55 0 0 0.1615
941 72 S60 0.0495 0 0.2968
942 72 S64 0 0 0.2806
943 72 S66 0.0517 0.0061 0.3309
944 72 S76 0.0403 0 0.4459
945 72 103 0.0349 0 0.2762
946 72 104 0.1767 0.0166 0.5186
947 72 114 0.0519 0 0.4092
948 72 115 0 0 0.258
949 72 116 0.253 0.1008 0.6424
950 72 118 0.0595 0 0.3052
951 72 119 0.0278 0 0.3049
952 72 120 0 0 0.142
953 72 121 0.0688 0 0.376
954 72 148 0.1564 0 0.5822
955 72 149 0 0 0.3008
956 72 151 0 0 0.2174
957 72 153 0 0 0
958 72 154 0 0 0.2684
959 72 162 0 0 0.1957
960 72 163 0.1157 0 0.5383
961 72 169 0.144 0 0.4664
962 72 170 0.0524 0 0.3264
963 72 171 0 0 0.1306
964 72 172 0.1008 0 0.4021
965 72 S100 0.0523 0 0.3506
966 72 S101 0.0364 0 0.2193
967 72 S11 0.0523 0 0.4644
968 72 S12 0 0 0.2407
969 72 S13 0.0164 0 0.3066
970 72 S14 0.1133 0.0298 0.4558
971 72 S15 0.0655 0 0.3335
972 72 S19 0 0 0.1949
973 72 S20 0.0292 0 0.2819
974 72 S21 0 0 0.2962
975 72 S22 0.0148 0 0.195
976 72 S26 0 0 0.1813
977 72 S38 0.0427 0 0.3023
978 72 S4 0.0442 0 0.2646
979 72 S44 0 0 0.4152
980 72 S45 0 0 0.197
981 72 S46 0 0 0
982 72 S52 0.0331 0 0.2397
983 72 S58 0.068 0 0.2611
984 72 S6 0.0659 0 0.374
985 72 S61 0.0347 0 0.3537
986 72 S62 0.0527 0 0.363
987 72 S67 1e-4 0 0.2144
988 72 S68 0.0029 0 0.2244
989 72 S69 0 0 0.0782
990 72 S75 0 0 0.1305
991 72 S79 0 0 0.26
992 72 S80 0.0383 0 0.3706
993 72 S82 0 0 0.1099
994 72 S83 0.0469 0 0.2894
995 72 S85 0.1608 0 0.7232
996 72 S90 0.0431 0 0.2681
997 72 S93 0.0326 0 0.3333
998 72 S95 0.0595 0 0.2793
999 72 S97 0.0682 0 0.3657
1000 73 74 0 0 0.202
1001 73 75 0.0349 0 0.3839
1002 73 76 0.1782 0.0288 0.6017
1003 73 77 0.0395 0 0.1978
1004 73 78 0 0 0.1389
1005 73 79 0 0 0.2338
1006 73 80 0.054 0 0.4575
1007 73 81 0.0527 0 0.2583
1008 73 82 0 0 0.1727
1009 73 84 0 0 0.2786
1010 73 85 0.061 0 0.2449
1011 73 86 0 0 0.2288
1012 73 87 0 0 0.2252
1013 73 88 0.0334 0 0.4176
1014 73 89 0 0 0.2155
1015 73 90 0.0622 0 0.4211
1016 73 91 0 0 0.1539
1017 73 92 0 0 0.1499
1018 73 93 0.0768 0 0.3792
1019 73 94 0.1215 0 0.5001
1020 73 95 0.0076 0 0.3325
1021 73 96 0 0 0
1022 73 97 0.177 0 0.6004
1023 73 98 0.1063 0.0264 0.528
1024 73 99 0 0 0.0856
1025 73 100 0.0175 0 0.2829
1026 73 101 0 0 0.1072
1027 73 39 0.1345 0 0.4888
1028 73 40 0.217 0.0698 0.5466
1029 73 43 0 0 0
1030 73 44 0 0 0.1787
1031 73 45 0 0 0.253
1032 73 46 0.1358 0 0.512
1033 73 47 0.2132 0.0565 0.5581
1034 73 48 0.0637 0 0.3139
1035 73 49 0.0099 0 0.2672
1036 73 51 0 0 0
1037 73 52 0 0 0.2625
1038 73 53 0.1403 0.0174 0.3864
1039 73 54 0 0 0.0175
1040 73 55 0 0 0.222
1041 73 56 0 0 0.2008
1042 73 57 0.0216 0 0.2524
1043 73 58 0.1132 0 0.3771
1044 73 59 0 0 0.2181
1045 73 60 0 0 0.175
1046 73 61 0.0282 0 0.2026
1047 73 62 0 0 0.1619
1048 73 63 0 0 0.2352
1049 73 64 0.1237 0 0.5216
1050 73 65 0.0789 0 0.4122
1051 73 67 0 0 0.0327
1052 73 68 0.1209 0 0.5286
1053 73 69 0 0 0.2423
1054 73 192 0.0075 0 0.2959
1055 73 193 0.0635 0 0.3959
1056 73 194 0.0243 0 0.3233
1057 73 195 0.0233 0 0.2861
1058 73 196 0 0 0.3562
1059 73 198 0 0 0.1567
1060 73 206 0.1232 0 0.4787
1061 73 207 0 0 0.1914
1062 73 208 0.2618 0.0664 0.629
1063 73 224 0.0563 0 0.3324
1064 73 225 0 0 0.2257
1065 73 226 0.0299 0 0.361
1066 73 227 0.0989 0 0.3137
1067 73 228 0.1438 0.0389 0.6238
1068 73 229 0 0 0.1019
1069 73 230 0.3324 0.0749 0.5736
1070 73 231 0 0 0.1059
1071 73 232 0 0 0.0595
1072 73 233 0.1424 0 0.5
1073 73 234 0.0516 0 0.2735
1074 73 235 0 0 0.2676
1075 73 236 0 0 0.311
1076 73 237 0 0 0.0919
1077 73 239 0 0 0.1642
1078 73 240 0 0 0.1416
1079 73 176 0.0885 0 0.3826
1080 73 178 0 0 0.1289
1081 73 180 0.0444 0 0.3144
1082 73 181 0.1166 0 0.4954
1083 73 182 0.1157 0 0.5467
1084 73 183 0.0314 0 0.3173
1085 73 184 0.1864 0.0415 0.4406
1086 73 187 0.0604 0 0.2669
1087 73 188 0.0467 0 0.2822
1088 73 199 0 0 0.0636
1089 73 200 0.0604 0 0.2757
1090 73 201 0.1035 0 0.4591
1091 73 202 0 0 0.0714
1092 73 203 0.0819 0 0.4255
1093 73 204 0 0 0.1738
1094 73 205 0 0 0.2018
1095 73 210 0.0169 0 0.2672
1096 73 211 0.0647 0 0.2753
1097 73 212 0.0153 0 0.3234
1098 73 213 0.2001 0.0706 0.5868
1099 73 214 0 0 0.1103
1100 73 215 0.1445 0.0317 0.5253
1101 73 217 0.2785 0.0871 0.7479
1102 73 218 0 0 0.1367
1103 73 219 0.0633 0 0.5096
1104 73 220 0.0936 0 0.3029
1105 73 221 0.0408 0 0.3063
1106 73 222 0.0276 0 0.2426
1107 73 223 0 0 0.2191
1108 73 241 0.063 0 0.3776
1109 73 242 0.0706 4e-4 0.3892
1110 73 245 0 0 0.3672
1111 73 246 0 0 0.2604
1112 73 247 0.0607 0 0.4527
1113 73 249 0.1897 0.0603 0.3789
1114 73 251 0 0 0.2641
1115 73 252 0 0 0.0934
1116 73 253 0 0 0.103
1117 73 255 0.0155 0 0.31
1118 73 257 0.0275 0 0.4148
1119 73 258 0 0 0.1489
1120 73 259 0 0 0.0924
1121 73 260 0.0492 0 0.3422
1122 73 261 0.0762 0 0.4245
1123 73 262 0 0 0.1988
1124 73 263 0 0 0.1581
1125 73 264 0 0 0.2088
1126 73 265 0.0167 0 0.2075
1127 73 266 0 0 0.1657
1128 73 267 0.0678 0 0.3842
1129 73 268 0.116 0.0153 0.3832
1130 73 277 0.0474 0 0.2971
1131 73 332 0.0259 0 0.3174
1132 73 278 0.048 0 0.4141
1133 73 279 0.0259 0 0.2272
1134 73 280 0 0 0.2438
1135 73 281 0 0 0.2703
1136 73 282 0 0 0.1798
1137 73 283 0.1391 0 0.5504
1138 73 284 0 0 0.2322
1139 73 285 0.2662 0.0824 0.5
1140 73 286 0.0416 0 0.2784
1141 73 289 0 0 0.2158
1142 73 290 0 0 0.2058
1143 73 291 0.0686 0 0.2968
1144 73 292 0 0 0.0631
1145 73 293 0.0741 0 0.3612
1146 73 294 0 0 0.0822
1147 73 296 0 0 0.2161
1148 73 297 0.0962 0 0.4483
1149 73 298 0.0665 0 0.2765
1150 73 302 0.0278 0 0.4643
1151 73 303 0 0 0.0978
1152 73 304 0 0 0.1632
1153 73 305 0.0097 0 0.1823
1154 73 306 0.0692 0 0.3759
1155 73 307 0 0 0.1199
1156 73 308 0.0151 0 0.2176
1157 73 310 0 0 0.1488
1158 73 311 0 0 0.1237
1159 73 313 0 0 0.2212
1160 73 314 0.0991 0 0.4431
1161 73 315 0.0604 0 0.3917
1162 73 316 0.0423 0 0.3574
1163 73 317 0.0292 0 0.2661
1164 73 318 0 0 0.1249
1165 73 319 0.071 0 0.3616
1166 73 320 0.031 0 0.2384
1167 73 321 0 0 0
1168 73 322 0.0348 0 0.218
1169 73 323 0.069 0 0.3266
1170 73 243 0.0156 0 0.216
1171 73 250 0 0 0.2333
1172 73 254 0.0342 0 0.3645
1173 73 256 0.0623 0 0.3374
1174 73 287 0 0 0.1936
1175 73 288 0 0 0
1176 73 295 0 0 0.3321
1177 73 299 0.1262 0.036 0.5086
1178 73 300 0 0 0.1776
1179 73 301 0.0966 0 0.4258
1180 73 309 0.0867 0.0102 0.3777
1181 73 312 0.0344 0 0.3619
1182 73 269 0.055 0 0.4577
1183 73 270 0 0 0.1776
1184 73 271 0.0252 0 0.5
1185 73 272 0.1442 0.0534 0.5367
1186 73 273 0 0 0.0566
1187 73 274 0.0347 0 0.2638
1188 73 275 0.0824 0 0.3857
1189 73 276 0.0743 0 0.5665
1190 73 324 0 0 0.3945
1191 73 325 0.1874 0 0.6727
1192 73 326 0.1236 0 0.4227
1193 73 327 0.0556 0 0.3466
1194 73 328 0.0924 0 0.5103
1195 73 329 0 0 0.3965
1196 73 330 0 0 0.303
1197 73 331 0.093 0 0.4973
1198 73 7 0 0 0
1199 73 9 0 0 0.2473
1200 73 10 0.0587 0 0.2804
1201 73 11 0.0095 0 0.3114
1202 73 12 0.0732 0 0.3807
1203 73 13 0.0349 0 0.2647
1204 73 14 0.0354 0 0.2369
1205 73 15 0.0581 0 0.2801
1206 73 16 0 0 0.1025
1207 73 17 0.1716 0.0328 0.4508
1208 73 18 0.1625 0.0111 0.6076
1209 73 20 0.033 0 0.2832
1210 73 21 0 0 0.085
1211 73 22 0.09 0.009 0.4634
1212 73 23 0.0789 0 0.5007
1213 73 25 0 0 0.1446
1214 73 26 0 0 0.12
1215 73 27 0.2144 0.0725 0.5917
1216 73 28 0 0 0.1401
1217 73 31 0.1424 0 0.4664
1218 73 33 0.0706 0 0.258
1219 73 34 0.0301 0 0.2235
1220 73 35 0 0 0.2023
1221 73 36 0.0403 0 0.3567
1222 73 37 0 0 0
1223 73 38 0 0 0.2485
1224 73 102 0.0824 0 0.4591
1225 73 105 0 0 0.1682
1226 73 106 0.0685 0 0.2118
1227 73 107 0.0618 0 0.3185
1228 73 108 0 0 0.1597
1229 73 110 0 0 0.2057
1230 73 111 0 0 0.1501
1231 73 112 0.0032 0 0.1401
1232 73 124 0.0569 0 0.2773
1233 73 125 0 0 0.3054
1234 73 127 0 0 0.122
1235 73 129 0.046 0 0.2815
1236 73 130 0 0 0.2466
1237 73 131 0 0 0.0615
1238 73 132 0 0 0.0995
1239 73 134 0.301 0.1012 0.5929
1240 73 135 0 0 0.1055
1241 73 136 0 0 0.2689
1242 73 137 0 0 0.0877
1243 73 140 0.0018 0 0.2734
1244 73 143 0.0897 0 0.4413
1245 73 145 0.0663 0 0.3841
1246 73 146 0 0 0
1247 73 147 0.0386 0 0.3927
1248 73 152 0 0 0.1751
1249 73 155 0.011 0 0.2864
1250 73 156 0.0785 0 0.3494
1251 73 157 0 0 0.1644
1252 73 164 0.0637 0 0.4432
1253 73 165 0.0411 0 0.3588
1254 73 166 0.0045 0 0.2855
1255 73 167 0.0206 0 0.1801
1256 73 168 0 0 0.2344
1257 73 S1 0.0292 0 0.4075
1258 73 S25 0.0794 0 0.5726
1259 73 S27 0 0 0.3225
1260 73 S28 0 0 0.1259
1261 73 S29 0.1052 0 0.4252
1262 73 S30 0.0316 0 0.3203
1263 73 S31 0.0898 0 0.5
1264 73 S36 0.0503 0 0.2745
1265 73 S40 0.0089 0 0.3107
1266 73 S41 0.077 0 0.3397
1267 73 S42 0 0 0.2721
1268 73 S47 0.0803 0 0.4525
1269 73 S51 0.1053 0 0.4498
1270 73 S53 0.0396 0 0.2717
1271 73 S55 0 0 0.225
1272 73 S60 0.0707 0 0.4398
1273 73 S64 0 0 0.2224
1274 73 S66 0 0 0.2764
1275 73 S76 0.1339 0 0.6131
1276 73 103 0 0 0.0735
1277 73 104 0.0462 0 0.4701
1278 73 114 0.2585 0.0221 0.742
1279 73 115 0 0 0.2486
1280 73 116 0 0 0.1698
1281 73 118 0.018 0 0.3203
1282 73 119 0 0 0.4382
1283 73 120 0 0 0.2808
1284 73 121 0.0515 0 0.2497
1285 73 148 0 0 0.4082
1286 73 149 0 0 0.344
1287 73 151 0 0 0.165
1288 73 153 0.0319 0 0.2177
1289 73 154 0.1074 0 0.6925
1290 73 162 0 0 0.1614
1291 73 163 0 0 0.2005
1292 73 169 0.0276 0 0.2711
1293 73 170 0.1192 0 0.457
1294 73 171 0.0334 0 0.3899
1295 73 172 0.1817 0.0065 0.4907
1296 73 S100 0.2566 0.1379 0.5784
1297 73 S101 0.0113 0 0.3459
1298 73 S11 0 0 0.3184
1299 73 S12 0 0 0.2768
1300 73 S13 0.0706 0 0.3071
1301 73 S14 0 0 0.2227
1302 73 S15 0 0 0.3927
1303 73 S19 0.0476 0 0.3668
1304 73 S20 0 0 0.1274
1305 73 S21 0 0 0.1788
1306 73 S22 0.0788 0 0.3432
1307 73 S26 0.0311 0 0.3304
1308 73 S38 0.095 0 0.5635
1309 73 S4 0.0152 0 0.2917
1310 73 S44 0 0 0.2659
1311 73 S45 0.0654 0 0.3277
1312 73 S46 0.0195 0 0.2686
1313 73 S52 0.0278 0 0.3125
1314 73 S58 0.0279 0 0.2148
1315 73 S6 0.0011 0 0.2876
1316 73 S61 0 0 0.039
1317 73 S62 0.1369 0.0327 0.5
1318 73 S67 0.1614 0 0.6076
1319 73 S68 0 0 0.1929
1320 73 S69 0.0338 0 0.2204
1321 73 S75 0.0449 0 0.3805
1322 73 S79 0.0371 0 0.3864
1323 73 S80 0.0028 0 0.4367
1324 73 S82 0 0 0.1479
1325 73 S83 0.0843 0 0.5995
1326 73 S85 0 0 0.1605
1327 73 S90 0 0 0.1343
1328 73 S93 0 0 0.0873
1329 73 S95 0.0294 0 0.3978
1330 73 S97 0.0122 0 0.3111
1331 74 75 0.1692 0.0577 0.4299
1332 74 76 0 0 0.1445
1333 74 77 0.0163 0 0.3352
1334 74 78 0 0 0.0898
1335 74 79 0.043 0 0.2206
1336 74 80 0 0 0.1393
1337 74 81 0 0 0
1338 74 82 0.0293 0 0.2578
1339 74 84 0 0 0.1037
1340 74 85 0.1137 0 0.3018
1341 74 86 0.0074 0 0.2046
1342 74 87 0 0 0.1617
1343 74 88 0.149 0.0389 0.4023
1344 74 89 0 0 0.0956
1345 74 90 0 0 0.1539
1346 74 91 0 0 0.0918
1347 74 92 0 0 0.2241
1348 74 93 0.0493 0 0.2547
1349 74 94 0.0291 0 0.309
1350 74 95 0 0 0.1782
1351 74 96 0.129 0 0.452
1352 74 97 0.0179 0 0.2368
1353 74 98 0.0499 0 0.29
1354 74 99 0 0 0.1776
1355 74 100 0.0309 0 0.2254
1356 74 101 0 0 0.0423
1357 74 39 0.0311 0 0.1899
1358 74 40 0.0762 0 0.25
1359 74 43 0 0 0.1653
1360 74 44 0.0474 0 0.2494
1361 74 45 0.0557 0 0.3867
1362 74 46 0 0 0.1152
1363 74 47 0.0044 0 0.1582
1364 74 48 0.0457 0 0.3182
1365 74 49 0.0535 0 0.3007
1366 74 51 0.1082 0 0.2658
1367 74 52 0 0 0.0446
1368 74 53 0.0529 0 0.2331
1369 74 54 0 0 0.0175
1370 74 55 0.0344 0 0.1626
1371 74 56 0.0965 0 0.4504
1372 74 57 0.0445 0 0.2112
1373 74 58 0.1156 0.0263 0.3988
1374 74 59 0 0 0.1596
1375 74 60 0 0 0.161
1376 74 61 0.0602 0 0.2872
1377 74 62 0 0 0.1056
1378 74 63 0.0936 0 0.4195
1379 74 64 0 0 0.1784
1380 74 65 0.0492 0 0.2503
1381 74 67 0.1245 0 0.3991
1382 74 68 0.0849 0 0.3251
1383 74 69 0 0 0.1046
1384 74 192 0.0722 0 0.338
1385 74 193 0.0965 0 0.3757
1386 74 194 0.0724 0 0.3526
1387 74 195 0.0386 0 0.3077
1388 74 196 0 0 0.1611
1389 74 198 0.0475 0 0.2685
1390 74 206 0.0544 0 0.2921
1391 74 207 0 0 0.1368
1392 74 208 0.0609 0 0.3549
1393 74 224 0.0391 0 0.2204
1394 74 225 0 0 0.1582
1395 74 226 0 0 0.1548
1396 74 227 0.0544 0 0.1736
1397 74 228 0 0 0
1398 74 229 0.072 0 0.2976
1399 74 230 0.0407 0 0.2443
1400 74 231 0.1049 0 0.3757
1401 74 232 0.056 0 0.2813
1402 74 233 0 0 0.0683
1403 74 234 0.1049 0 0.4444
1404 74 235 0.1428 0 0.4287
1405 74 236 0.0131 0 0.146
1406 74 237 0.0396 0 0.2882
1407 74 239 0.041 0 0.2837
1408 74 240 0.1049 0 0.4766
1409 74 176 0 0 0.1276
1410 74 178 0 0 0.1258
1411 74 180 0.0333 0 0.2565
1412 74 181 0 0 0.1262
1413 74 182 0 0 0.2165
1414 74 183 0.13 0 0.4691
1415 74 184 0 0 0.065
1416 74 187 0.0463 0 0.3232
1417 74 188 0.2552 0.0624 0.6889
1418 74 199 0 0 0.1343
1419 74 200 0 0 0.0492
1420 74 201 0.0642 0 0.3552
1421 74 202 0 0 0.1389
1422 74 203 0.0247 0 0.1394
1423 74 204 0 0 0.1206
1424 74 205 0 0 0.1694
1425 74 210 0.0841 0.0201 0.3485
1426 74 211 0.0468 0 0.3221
1427 74 212 0.0447 0 0.1733
1428 74 213 0 0 0
1429 74 214 0.0308 0 0.1832
1430 74 215 0 0 0.0403
1431 74 217 0 0 0.3083
1432 74 218 0.0518 0 0.3586
1433 74 219 0 0 0.1089
1434 74 220 0.0387 0 0.2653
1435 74 221 0 0 0.1891
1436 74 222 0.033 0 0.1997
1437 74 223 0.1109 0 0.4483
1438 74 241 0.0502 0 0.2286
1439 74 242 0.0483 0 0.1943
1440 74 245 0.1153 0 0.389
1441 74 246 0.0143 0 0.2279
1442 74 247 0 0 0.0033
1443 74 249 0 0 0.1446
1444 74 251 0 0 0.2146
1445 74 252 0 0 0
1446 74 253 0.0058 0 0.2647
1447 74 255 0 0 0.2468
1448 74 257 0 0 0.0675
1449 74 258 0.0093 0 0.2309
1450 74 259 0.0069 0 0.2068
1451 74 260 0.0429 0 0.1797
1452 74 261 0 0 0.0705
1453 74 262 0.099 0 0.3619
1454 74 263 0.0218 0 0.1439
1455 74 264 0 0 0.0105
1456 74 265 0.0251 0 0.133
1457 74 266 0 0 0.2449
1458 74 267 0.0171 0 0.2174
1459 74 268 0.0623 0 0.2666
1460 74 277 0.0385 0 0.2971
1461 74 332 0.1116 0 0.421
1462 74 278 0 0 0.2439
1463 74 279 0 0 0.1897
1464 74 280 0.0059 0 0.2182
1465 74 281 0.1259 0.01 0.3403
1466 74 282 0 0 0.2046
1467 74 283 0.0061 0 0.1006
1468 74 284 0 0 0.2082
1469 74 285 0.0854 0 0.3475
1470 74 286 0 0 0.2299
1471 74 289 0.0681 0 0.2287
1472 74 290 0.1285 0 0.4473
1473 74 291 0 0 0.1528
1474 74 292 0.1226 0 0.4345
1475 74 293 0.0532 0 0.2937
1476 74 294 0.1194 0 0.4096
1477 74 296 0.0115 0 0.2458
1478 74 297 0 0 0.2003
1479 74 298 0 0 0.218
1480 74 302 0.2465 0 0.566
1481 74 303 0.0101 0 0.1584
1482 74 304 0.0218 0 0.3031
1483 74 305 0.0454 0 0.2542
1484 74 306 0 0 0
1485 74 307 0.1652 0 0.4855
1486 74 308 0.0292 0 0.3502
1487 74 310 0.114 0.016 0.4848
1488 74 311 0.2062 0.0168 0.6822
1489 74 313 0 0 0.2602
1490 74 314 0 0 0
1491 74 315 0.0932 0 0.4047
1492 74 316 0.0565 0 0.2607
1493 74 317 0.029 0 0.1284
1494 74 318 0.2545 0.0354 0.5775
1495 74 319 0.0351 0 0.3815
1496 74 320 0.1334 0 0.4317
1497 74 321 0.1402 0 0.4761
1498 74 322 0 0 0.1818
1499 74 323 0 0 0.0981
1500 74 243 0 0 0.2556
1501 74 250 0.0285 0 0.233
1502 74 254 0 0 0.2748
1503 74 256 0.0162 0 0.1764
1504 74 287 0 0 0.1123
1505 74 288 0 0 0.061
1506 74 295 0.0623 0 0.2925
1507 74 299 0.0445 0 0.2862
1508 74 300 0.049 0 0.2607
1509 74 301 0.0132 0 0.1986
1510 74 309 0.1335 0 0.461
1511 74 312 0 0 0
1512 74 269 0.0128 0 0.2609
1513 74 270 0.1412 0 0.5342
1514 74 271 0 0 0.1114
1515 74 272 0.026 0 0.3043
1516 74 273 0.0463 0 0.2498
1517 74 274 0.0666 0 0.3613
1518 74 275 0 0 0.0686
1519 74 276 0 0 0
1520 74 324 0 0 0.0144
1521 74 325 0 0 0
1522 74 326 0 0 0.1108
1523 74 327 0.0196 0 0.3128
1524 74 328 0.0441 0 0.1806
1525 74 329 0 0 0
1526 74 330 0.0356 0 0.2679
1527 74 331 0.1145 0 0.3829
1528 74 7 0 0 0.1779
1529 74 9 0 0 0.2697
1530 74 10 0.0247 0 0.2765
1531 74 11 0 0 0.2321
1532 74 12 0.0833 0 0.3112
1533 74 13 0 0 0
1534 74 14 0.0277 0 0.2143
1535 74 15 0.072 0 0.3638
1536 74 16 0.1313 0.0286 0.45
1537 74 17 0 0 0.1499
1538 74 18 0 0 0.0161
1539 74 20 0.074 0 0.2521
1540 74 21 0.0694 0 0.2465
1541 74 22 0 0 0.0978
1542 74 23 0.0478 0 0.2514
1543 74 25 0 0 0.0909
1544 74 26 0.1376 0 0.4257
1545 74 27 0 0 0.1743
1546 74 28 0 0 0
1547 74 31 0.0127 0 0.2559
1548 74 33 0 0 0.2079
1549 74 34 0.0097 0 0.2384
1550 74 35 0 0 0.0528
1551 74 36 0 0 0.1768
1552 74 37 0 0 0.1789
1553 74 38 0.0429 0 0.2159
1554 74 102 0.0387 0 0.1802
1555 74 105 0 0 0.165
1556 74 106 0 0 0.1393
1557 74 107 0.0261 0 0.3098
1558 74 108 0 0 0.2709
1559 74 110 0 0 0
1560 74 111 0.0128 0 0.157
1561 74 112 0.1641 0.0266 0.6057
1562 74 124 0.062 0 0.2468
1563 74 125 0 0 0.243
1564 74 127 0.179 0.0526 0.5444
1565 74 129 0 0 0.2729
1566 74 130 0 0 0.4168
1567 74 131 0.1146 0 0.4772
1568 74 132 0.2439 0.0596 0.6161
1569 74 134 0.0401 0 0.273
1570 74 135 0.124 0 0.3949
1571 74 136 0 0 0.1518
1572 74 137 0.1266 0 0.3859
1573 74 140 0.0089 0 0.1839
1574 74 143 0.0399 0 0.2377
1575 74 145 0.1023 0.0152 0.3611
1576 74 146 0.0429 0 0.2697
1577 74 147 0.112 0 0.3707
1578 74 152 0.0266 0 0.2632
1579 74 155 0.054 0 0.2249
1580 74 156 0.1025 0.0075 0.4601
1581 74 157 0 0 0.2766
1582 74 164 0.0265 0 0.3333
1583 74 165 0 0 0.0918
1584 74 166 0.1373 0 0.4676
1585 74 167 0 0 0.2196
1586 74 168 0.0652 0 0.3512
1587 74 S1 0 0 0.2277
1588 74 S25 0.0534 0 0.1792
1589 74 S27 0.0615 0 0.3015
1590 74 S28 0 0 0.0929
1591 74 S29 0 0 0.1334
1592 74 S30 0.071 0 0.3241
1593 74 S31 0.0391 0 0.2861
1594 74 S36 0.1625 0 0.5626
1595 74 S40 0.021 0 0.203
1596 74 S41 0.1641 0 0.6135
1597 74 S42 0 0 0.2399
1598 74 S47 0 0 0.2504
1599 74 S51 0.0666 0 0.3195
1600 74 S53 0 0 0.1361
1601 74 S55 0 0 0.1715
1602 74 S60 0 0 0.2639
1603 74 S64 0.0364 0 0.278
1604 74 S66 0 0 0.0974
