"","iter","pop1","pop2","stat","p.value","test"
"228","3","Mor","Mt",-1.55126306998506,0.120838653114182,"SHANNON_IDX"
"229","3","Nap","Mor",2.27518583597808,0.0228947841831246,"SHANNON_IDX"
"230","3","Jam","Mor",2.5854384499751,0.00972552354163958,"SHANNON_IDX"
"231","3","Shin","Mor",1.18930168698854,0.234320971737682,"SHANNON_IDX"
"232","3","Shin","Nap",-2.48202091197609,0.0130639608330682,"SHANNON_IDX"
"233","3","Mt","Mor",1.55126306998506,0.120838653114182,"SHANNON_IDX"
"234","3","Mt","Nap",-0.413670151996015,0.679115689292816,"SHANNON_IDX"
"235","3","Mor","Nap",-2.27518583597808,0.0228947841831246,"SHANNON_IDX"
"236","3","Nap","Jam",-0.155126306998506,0.876721743234891,"SHANNON_IDX"
"237","3","Shin","Jam",-2.37860337397709,0.0173783634466983,"SHANNON_IDX"
"238","3","Mt","Jam",-0.361961382996513,0.717380888414321,"SHANNON_IDX"
"239","3","Mor","Jam",-2.5854384499751,0.00972552354163964,"SHANNON_IDX"
"240","3","Nap","Shin",2.48202091197609,0.0130639608330683,"SHANNON_IDX"
"241","4","Jam","Nap",-0.361961382996513,0.717380888414321,"Ht"
"242","4","Jam","Shin",0.103417537999004,0.917631593467009,"Ht"
"243","4","Mt","Shin",-0.930757841991035,0.351978841671362,"Ht"
"244","4","Mor","Shin",-1.70638937698356,0.0879356071423624,"Ht"
"245","4","Nap","Mt",0.0517087689995019,0.958760749937983,"Ht"
"246","4","Jam","Mt",0.155126306998506,0.876721743234891,"Ht"
"247","4","Shin","Mt",0.930757841991035,0.351978841671362,"Ht"
"248","4","Mor","Mt",-2.06835075998008,0.0386070518424301,"Ht"
"249","4","Nap","Mor",1.60297183898456,0.108940871577115,"Ht"
"250","4","Jam","Mor",2.06835075998008,0.0386070518424302,"Ht"
"251","4","Shin","Mor",1.70638937698356,0.0879356071423625,"Ht"
"252","4","Shin","Nap",-0.310252613997011,0.75636886288107,"Ht"
"253","4","Mt","Mor",2.06835075998008,0.0386070518424302,"Ht"
"254","4","Mt","Nap",-0.0517087689995019,0.958760749937983,"Ht"
"255","4","Mor","Nap",-1.60297183898456,0.108940871577115,"Ht"
"256","4","Nap","Jam",0.361961382996513,0.717380888414321,"Ht"
"257","4","Shin","Jam",-0.103417537999004,0.917631593467009,"Ht"
"258","4","Mt","Jam",-0.155126306998506,0.876721743234891,"Ht"
"259","4","Mor","Jam",-2.06835075998008,0.0386070518424301,"Ht"
"260","4","Nap","Shin",0.310252613997011,0.75636886288107,"Ht"
"261","4","Jam","Nap",-0.775631534992529,0.437966575166021,"Fis"
"262","4","Jam","Shin",-1.96493322198107,0.049421966979676,"Fis"
"263","4","Mt","Shin",-1.86151568398207,0.0626713878689624,"Fis"
"264","4","Mor","Shin",-1.13759291798904,0.255290505199615,"Fis"
"265","4","Nap","Mt",-0.568796458994521,0.569494277991719,"Fis"
"266","4","Jam","Mt",-0.827340303992031,0.40804420568712,"Fis"
"267","4","Shin","Mt",1.86151568398207,0.0626713878689624,"Fis"
"268","4","Mor","Mt",-0.775631534992529,0.437966575166021,"Fis"
"269","4","Nap","Mor",0.465378920995517,0.641660126604664,"Fis"
"270","4","Jam","Mor",-0.672213996993525,0.501447471487074,"Fis"
"271","4","Shin","Mor",1.13759291798904,0.255290505199615,"Fis"
"272","4","Shin","Nap",0.672213996993525,0.501447471487074,"Fis"
"273","4","Mt","Mor",0.775631534992529,0.43796657516602,"Fis"
"274","4","Mt","Nap",0.568796458994521,0.569494277991719,"Fis"
"275","4","Mor","Nap",-0.465378920995517,0.641660126604665,"Fis"
"276","4","Nap","Jam",0.775631534992529,0.43796657516602,"Fis"
"277","4","Shin","Jam",1.96493322198107,0.049421966979676,"Fis"
"278","4","Mt","Jam",0.827340303992031,0.40804420568712,"Fis"
"279","4","Mor","Jam",0.672213996993525,0.501447471487074,"Fis"
"280","4","Nap","Shin",-0.672213996993525,0.501447471487074,"Fis"
"281","4","Jam","Nap",1.29271922498755,0.196108186094187,"EVENNESS"
"282","4","Jam","Shin",1.18930168698854,0.234320971737682,"EVENNESS"
"283","4","Mt","Shin",-0.0517087689995019,0.958760749937983,"EVENNESS"
"284","4","Mor","Shin",-1.13759291798904,0.255290505199615,"EVENNESS"
"285","4","Nap","Mt",0.723922765993027,0.469113152435454,"EVENNESS"
"286","4","Jam","Mt",0.930757841991035,0.351978841671362,"EVENNESS"
"287","4","Shin","Mt",0.0517087689995019,0.958760749937983,"EVENNESS"
"288","4","Mor","Mt",-0.879049072991533,0.37937466880888,"EVENNESS"
"289","4","Nap","Mor",2.06835075998008,0.0386070518424302,"EVENNESS"
"290","4","Jam","Mor",2.06835075998008,0.0386070518424302,"EVENNESS"
"291","4","Shin","Mor",1.13759291798904,0.255290505199615,"EVENNESS"
"292","4","Shin","Nap",-0.620505227994023,0.53492521313844,"EVENNESS"
"293","4","Mt","Mor",0.879049072991533,0.37937466880888,"EVENNESS"
"294","4","Mt","Nap",-0.723922765993027,0.469113152435454,"EVENNESS"
"295","4","Mor","Nap",-2.06835075998008,0.0386070518424301,"EVENNESS"
"296","4","Nap","Jam",-1.29271922498755,0.196108186094187,"EVENNESS"
"297","4","Shin","Jam",-1.18930168698854,0.234320971737682,"EVENNESS"
"298","4","Mt","Jam",-0.930757841991035,0.351978841671362,"EVENNESS"
"299","4","Mor","Jam",-2.06835075998008,0.0386070518424301,"EVENNESS"
