"","GRP","LOCUS","N_ALLELES","EVENNESS","Ho","Hs","Ht","Fis","SHANNON_IDX","SIMPSON_IDX","STODD_TAYLOR_IDX"
"209","Nap_6","A441",9,0.862117063146518,0.4444,0.6788,0.6788,0.3452,2.02932302955708,0.850694444444444,6.69767441860465
"210","Nap_6","J42",14,0.613626410760375,0.9259,0.8511,0.8511,-0.0879,2.2357718950616,0.836762688614541,6.12605042016807
"211","Nap_6","PAM21",7,0.786027977730053,0.2963,0.7749,0.7749,0.6176,1.64014489628057,0.765625,4.26666666666667
"212","Nap_6","PAM27",12,0.797448273331124,0.7037,0.8953,0.8953,0.214,2.16958152043818,0.8608,7.18390804597701
"213","Nap_6","PAM79",28,0.846691225980224,1,0.9679,0.9679,-0.0331,3.16697438688662,0.950617283950617,20.25
"214","Nap_6","PSY022",7,0.688550832195349,0.7037,0.6425,0.6425,-0.0953,1.09173726494319,0.5768,2.36294896030246
"215","Nap_6","PSY087",4,0.703659092335834,0.7407,0.6019,0.6019,-0.2308,1.1226539852716,0.593278463648834,2.45868465430017
"216","Nap_6","WF12",3,0.845329213966099,0.5185,0.6774,0.6774,0.2345,0.988069879390403,0.587673611111111,2.42526315789474
"217","Nap_6","WF16",14,0.668720807457815,0.8519,0.8433,0.8433,-0.0101,2.10303482463607,0.827846364883402,5.80876494023904
"218","Nap_6","WF196",16,0.79506114451229,0.8519,0.9252,0.9252,0.0793,2.48699575287543,0.8976,9.765625
"219","Nap_6","WF22",26,0.89427878960886,0.963,0.9694,0.9694,0.0066,3.12871715525141,0.951303155006859,20.5352112676056
"220","Nap_6","WF223",22,0.847238187806571,0.8519,0.9594,0.9594,0.1121,2.91100175415003,0.936390532544379,15.7209302325581
"221","Nap_6","WF3",11,0.611889122736721,0.7037,0.8312,0.8312,0.1534,1.91366705630503,0.779513888888889,4.53543307086614
"222","Nap_6","WF33",22,0.849627209791549,0.8519,0.9594,0.9594,0.1121,2.90833938995611,0.936390532544379,15.7209302325581
"223","Nap_6","WF421",18,0.822315288380257,0.9259,0.9387,0.9387,0.0137,2.63837472388535,0.9144,11.6822429906542
"224","Nap_6","WF517",20,0.86405943003168,0.9259,0.9537,0.9537,0.0291,2.81326853937905,0.9312,14.5348837209302
"225","Shin","A441",10.51,0.824056934936452,0.752332,0.880502,0.880502,0.145197,2.0654698878454,0.849404480568074,6.70681527514487
"226","Shin","J42",16.29,0.577501248294341,0.822001,0.846558,0.846558,0.028272,2.27737008715096,0.832038888888889,6.12797103954638
"227","Shin","PAM21",6.92,0.857653354550636,0.547001,0.816769,0.816769,0.331663,1.67151280907909,0.786265318467936,4.72370359913204
"228","Shin","PAM27",11.02,0.715521932442933,0.754336,0.848201,0.848201,0.110632,1.95120025594034,0.810092138243866,5.35700208060128
"229","Shin","PAM79",26.34,0.798278103517161,0.834336,0.961128,0.961128,0.131873,3.05340769344902,0.940859619228926,17.257594875697
"230","Shin","PSY022",5.69,0.723781792930371,0.385999,0.708009,0.708009,0.456549,1.14648792913213,0.604617307721249,2.56586198965046
"231","Shin","PSY087",4.46,0.53077681875264,0.452001,0.437869,0.437869,-0.034653,0.796339959194141,0.391464876641657,1.6553240939997
"232","Shin","WF12",3.26,0.86987924935941,0.584661,0.644719,0.644719,0.091539,1.01127653756931,0.602060850220786,2.53105890262479
"233","Shin","WF16",13.44,0.659912317263398,0.813331,0.828543,0.828543,0.018656,2.04762153127559,0.814477777777778,5.50686509497331
"234","Shin","WF196",14.86,0.80230319891067,0.835331,0.914472,0.914472,0.086513,2.40766607306176,0.889303196142834,9.17248072328335
"235","Shin","WF22",24.42,0.836600639626161,0.909667,0.958684,0.958684,0.051048,2.98915146004508,0.940005320608227,16.8847975616928
"236","Shin","WF223",19.7,0.82974597650606,0.84,0.943258,0.943258,0.109511,2.7544156529447,0.923761559501516,13.2787884590003
"237","Shin","WF3",11.22,0.535374704876653,0.706997,0.75354,0.75354,0.061376,1.80526042577999,0.72764121085343,3.77395370613821
"238","Shin","WF33",23.13,0.847819377468827,0.886664,0.956515,0.956515,0.073159,2.95342149813008,0.938732846642789,16.4706861650692
"239","Shin","WF421",14.4,0.806475568676189,0.724668,0.898045,0.898045,0.1941,2.39476676237236,0.88835907596893,9.09912745244912
"240","Shin","WF517",24.04,0.837645973264548,0.863331,0.95891,0.95891,0.099698,2.97933274912045,0.939529791607635,16.7267823808167
"241","Shin_1","A441",12,0.793056602834723,0.7255,0.881,0.881,0.1765,2.1333981357046,0.855138071525577,6.903125
"242","Shin_1","J42",19,0.533291013796453,0.8039,0.8525,0.8525,0.057,2.40901824854569,0.843713956170704,6.39852398523985
"243","Shin_1","PAM21",8,0.868234527118231,0.5882,0.8245,0.8245,0.2866,1.67384458685326,0.789992695398101,4.76173913043478
"244","Shin_1","PAM27",14,0.694790003413338,0.7647,0.8573,0.8573,0.108,2.03704899720103,0.822469135802469,5.63282336578581
"245","Shin_1","PAM79",33,0.795201584503078,0.8431,0.9633,0.9633,0.1248,3.24665640018425,0.951561792666365,20.6448598130841
"246","Shin_1","PSY022",6,0.705191521925655,0.4118,0.7006,0.7006,0.4123,1.01703917741631,0.554498269896194,2.24466019417476
"247","Shin_1","PSY087",5,0.525578643758335,0.4902,0.4429,0.4429,-0.1067,0.858573483954489,0.4168,1.71467764060357
"248","Shin_1","WF12",4,0.875925216209082,0.6078,0.6606,0.6606,0.0798,1.06959693114279,0.626405664306539,2.67670011148272
"249","Shin_1","WF16",19,0.58331534739735,0.7647,0.828,0.828,0.0765,2.17166560505942,0.819300269127259,5.53404255319149
"250","Shin_1","WF196",18,0.788874382573833,0.8039,0.919,0.919,0.1252,2.52598938349847,0.900740740740741,10.0746268656716
"251","Shin_1","WF22",29,0.802866344374105,0.8824,0.9539,0.9539,0.075,3.08848443230129,0.943867743175702,17.8150684931507
"252","Shin_1","WF223",22,0.836475912982954,0.902,0.9478,0.9478,0.0484,2.88623239462093,0.934027777777778,15.1578947368421
"253","Shin_1","WF3",13,0.462272398300593,0.7059,0.7137,0.7137,0.011,1.8263256476472,0.706651287966167,3.4089121887287
"254","Shin_1","WF33",24,0.86787804243704,0.8235,0.9502,0.9502,0.1333,3.02055438333328,0.944214876033058,17.9259259259259
"255","Shin_1","WF421",14,0.822145426036595,0.6471,0.8725,0.8725,0.2584,2.29939076158979,0.880569758948137,8.37308868501529
"256","Shin_1","WF517",30,0.848539706240083,0.8627,0.9641,0.9641,0.1051,3.18261151235917,0.951478550603915,20.6094420600858
"257","Shin_2","A441",11,0.836294405303748,0.7736,0.8766,0.8766,0.1175,2.06147366024872,0.851520199916701,6.73492286115007
"258","Shin_2","J42",19,0.553455550834056,0.8491,0.8496,0.8496,6e-04,2.36071528535674,0.841580633677465,6.3123595505618
"259","Shin_2","PAM21",9,0.778072589021357,0.5094,0.8106,0.8106,0.3715,1.76254792526499,0.789737654320988,4.75596330275229
"260","Shin_2","PAM27",13,0.700080050929972,0.7358,0.8414,0.8414,0.1255,1.9891676437885,0.8154,5.41711809317443
"261","Shin_2","PAM79",32,0.762714216105512,0.8302,0.9599,0.9599,0.1351,3.19827593688449,0.947135717031911,18.9163636363636
"262","Shin_2","PSY022",9,0.656728573041796,0.3774,0.7039,0.7039,0.4639,1.38688260834648,0.663495838287753,2.97173144876325
"263","Shin_2","PSY087",5,0.512351748956855,0.4528,0.4445,0.4445,-0.0188,0.826732416852795,0.397154940407536,1.65880102040816
"264","Shin_2","WF12",3,0.876750535921594,0.566,0.6368,0.6368,0.1111,1.00273995439735,0.602076124567474,2.51304347826087
"265","Shin_2","WF16",15,0.661694382975071,0.8679,0.8338,0.8338,-0.0409,2.10264905392886,0.82627269490922,5.75614754098361
"266","Shin_2","WF196",17,0.805715551000625,0.8679,0.9184,0.9184,0.0549,2.53529614345664,0.903498654363706,10.3625498007968
"267","Shin_2","WF22",31,0.835388182731962,0.9245,0.9628,0.9628,0.0398,3.19181824326128,0.9512,20.4918032786885
"268","Shin_2","WF223",25,0.797993525497175,0.7736,0.9385,0.9385,0.1757,2.89786408706379,0.931851851851852,14.6739130434783
"269","Shin_2","WF3",12,0.562240726509804,0.717,0.7979,0.7979,0.1014,1.92591535236319,0.7672,4.29553264604811
"270","Shin_2","WF33",31,0.794754771875396,0.9434,0.957,0.957,0.0142,3.12272254874798,0.945213379469435,18.2526315789474
"271","Shin_2","WF421",19,0.765092555115887,0.7736,0.916,0.916,0.1555,2.60419676991575,0.90547520661157,10.5792349726776
"272","Shin_2","WF517",27,0.792729993739909,0.8491,0.951,0.951,0.1072,3.01674706519129,0.939019097222222,16.3985765124555
